Year,App.,Taxon,Class,Importer,Exporter,Exporter reported quantity,Term,Purpose,Source
2001,III,Musophaga violacea,Aves,BH,ZA,4,live,T,C
2001,III,Musophaga violacea,Aves,CA,BE,2,live,T,W
2001,III,Musophaga violacea,Aves,CA,BE,2,live,T,W
2001,III,Musophaga violacea,Aves,DE,GN,10,live,T,W
2001,III,Musophaga violacea,Aves,DO,ES,4,live,T,W
2001,III,Musophaga violacea,Aves,DO,NL,4,live,T,W
2001,III,Musophaga violacea,Aves,ES,GN,60,live,T,W
2001,III,Musophaga violacea,Aves,FR,GN,10,live,T,W
2001,III,Musophaga violacea,Aves,FR,TG,40,live,T,W
2001,III,Musophaga violacea,Aves,GB,GH,,live,T,W
2001,III,Musophaga violacea,Aves,GB,GN,20,live,T,W
2001,III,Musophaga violacea,Aves,IL,NL,,live,,
2001,III,Musophaga violacea,Aves,IT,GN,150,live,T,W
2001,III,Musophaga violacea,Aves,IT,SN,,live,,
2001,III,Musophaga violacea,Aves,JP,SG,30,live,T,W
2001,III,Musophaga violacea,Aves,MX,CZ,,live,B,C
2001,III,Musophaga violacea,Aves,MX,CZ,2,live,Z,W
2001,III,Musophaga violacea,Aves,MX,GN,20,live,T,W
2001,III,Musophaga violacea,Aves,MX,ZA,4,live,T,C
2001,III,Musophaga violacea,Aves,MY,GN,15,live,T,W
2001,III,Musophaga violacea,Aves,MY,LR,,live,T,W
2001,III,Musophaga violacea,Aves,NL,GN,190,live,T,W
2001,III,Musophaga violacea,Aves,PL,BE,1,live,T,W
2001,III,Musophaga violacea,Aves,PT,GN,30,live,T,W
2001,III,Musophaga violacea,Aves,QA,GB,8,live,T,W
2001,III,Musophaga violacea,Aves,SA,ZA,14,live,T,W
2001,III,Musophaga violacea,Aves,SG,GN,134,live,T,W
2001,III,Musophaga violacea,Aves,SG,ZA,4,live,T,C
2001,III,Musophaga violacea,Aves,TN,BE,2,live,T,W
2001,III,Musophaga violacea,Aves,TR,BE,2,live,T,W
2001,III,Musophaga violacea,Aves,TW,BE,48,live,T,W
2001,III,Musophaga violacea,Aves,US,ZA,,bodies,P,W
2001,III,Musophaga violacea,Aves,ZA,GN,50,live,T,W
2001,III,Tauraco porphyreolophus,Aves,US,DK,1,skins,,U
2001,III,Tauraco porphyreolophus,Aves,US,DK,2,skins,,U
2001,III,Tauraco porphyreolophus,Aves,US,ZA,,bodies,P,W
2001,III,Eira barbara,Mammalia,US,GY,,live,T,U
2001,III,Eira barbara,Mammalia,US,GY,1,live,T,W
2001,III,Galictis vittata,Mammalia,PH,GY,2,live,T,W
2001,III,Martes flavigula,Mammalia,DE,RU,1,live,Z,C
2001,III,Mellivora capensis,Mammalia,AT,ZA,,trophies,P,W
2001,III,Mellivora capensis,Mammalia,AU,ZA,1,trophies,P,W
2001,III,Mellivora capensis,Mammalia,CZ,TZ,,live,Z,W
2001,III,Mellivora capensis,Mammalia,DE,NA,,skins,H,W
2001,III,Mellivora capensis,Mammalia,DE,NA,,skulls,H,W
2001,III,Mellivora capensis,Mammalia,DE,NA,2,trophies,H,W
2001,III,Mellivora capensis,Mammalia,DE,ZW,1,trophies,,W
2001,III,Mellivora capensis,Mammalia,DK,ZA,1,trophies,H,W
2001,III,Mellivora capensis,Mammalia,EG,TZ,7,live,T,W
2001,III,Mellivora capensis,Mammalia,ES,NA,1,trophies,H,W
2001,III,Mellivora capensis,Mammalia,FR,BF,1,trophies,H,W
2001,III,Mellivora capensis,Mammalia,JP,TZ,2,live,T,W
2001,III,Mellivora capensis,Mammalia,US,NA,1,trophies,P,W
2001,III,Mellivora capensis,Mammalia,US,TZ,,live,T,W
2001,III,Mellivora capensis,Mammalia,US,TZ,,trophies,H,W
2001,III,Mellivora capensis,Mammalia,US,ZA,3,skins,H,W
2001,III,Mellivora capensis,Mammalia,US,ZA,1,skulls,H,W
2001,III,Mellivora capensis,Mammalia,US,ZA,3,trophies,H,W
2001,III,Mellivora capensis,Mammalia,US,ZW,,trophies,H,W
2001,III,Mellivora capensis,Mammalia,US,ZW,,trophies,P,I
2001,III,Mellivora capensis,Mammalia,US,ZW,9,trophies,,W
2001,III,Mustela altaica,Mammalia,CH,GB,100,plates,T,W
2001,III,Mustela altaica,Mammalia,GB,CN,256,plates,T,W
2001,III,Mustela altaica,Mammalia,GB,CN,,plates,,
2001,III,Mustela altaica,Mammalia,IT,CH,,skins,,
2001,III,Mustela altaica,Mammalia,IT,CN,1102,plates,T,W
2001,III,Mustela altaica,Mammalia,IT,CN,,plates,,
2001,III,Mustela altaica,Mammalia,IT,CN,,skins,,
2001,III,Mustela altaica,Mammalia,IT,US,1,garments,T,C
2001,III,Mustela altaica,Mammalia,IT,US,12,garments,T,C
2001,III,Mustela altaica,Mammalia,RU,IT,1,leather products (small),P,C
2001,III,Mustela altaica,Mammalia,RU,IT,2,leather products (small),P,C
2001,III,Mustela altaica,Mammalia,SA,IT,2,leather products (small),P,C
2001,III,Mustela altaica,Mammalia,US,CH,,garments,T,W
2001,III,Mustela altaica,Mammalia,US,CH,2,leather products (small),,C
2001,III,Mustela altaica,Mammalia,US,CH,2,leather products (small),,U
2001,III,Mustela altaica,Mammalia,US,CH,2,leather products (small),,W
2001,III,Mustela altaica,Mammalia,US,IT,,garments,T,I
2001,III,Mustela altaica,Mammalia,US,IT,,garments,T,R
2001,III,Mustela altaica,Mammalia,US,IT,,garments,T,U
2001,III,Mustela altaica,Mammalia,US,IT,,garments,T,W
2001,III,Mustela altaica,Mammalia,US,IT,,leather products (large),T,C
2001,III,Mustela altaica,Mammalia,US,IT,,leather products (large),T,I
2001,III,Mustela altaica,Mammalia,US,IT,,leather products (large),T,W
2001,III,Mustela altaica,Mammalia,US,IT,1,leather products (small),P,C
2001,III,Mustela altaica,Mammalia,US,IT,,shoes,T,W
2001,III,Mustela altaica,Mammalia,US,IT,,skin pieces,T,C
2001,III,Mustela altaica,Mammalia,US,IT,,skin pieces,T,W
2001,III,Mustela altaica,Mammalia,US,IT,,garments,T,I
2001,III,Mustela erminea ferghanae,Mammalia,AT,RU,1,skins,Q,W
2001,III,Mustela erminea ferghanae,Mammalia,FI,RU,1,skins,Q,O
2001,III,Mustela erminea ferghanae,Mammalia,NA,DE,,trophies,P,W
2001,III,Mustela sibirica,Mammalia,AD,DE,6,garments,T,W
2001,III,Mustela sibirica,Mammalia,AR,DE,73.71,hair,T,W
2001,III,Mustela sibirica,Mammalia,AU,DE,662,hair,T,W
2001,III,Mustela sibirica,Mammalia,BR,IT,,leather products (large),T,W
2001,III,Mustela sibirica,Mammalia,CA,DE,3,garments,T,W
2001,III,Mustela sibirica,Mammalia,CA,DE,169,hair,T,W
2001,III,Mustela sibirica,Mammalia,CH,DE,177,garments,T,W
2001,III,Mustela sibirica,Mammalia,CH,DE,5228,hair,T,W
2001,III,Mustela sibirica,Mammalia,CH,DE,554,plates,T,W
2001,III,Mustela sibirica,Mammalia,CN,RU,1505,skins,T,W
2001,III,Mustela sibirica,Mammalia,CZ,DE,34,garments,T,W
2001,III,Mustela sibirica,Mammalia,DE,CN,,garments,T,W
2001,III,Mustela sibirica,Mammalia,DE,CN,,hair,T,W
2001,III,Mustela sibirica,Mammalia,DE,CN,,hair,T,W
2001,III,Mustela sibirica,Mammalia,DE,CN,299,plates,T,W
2001,III,Mustela sibirica,Mammalia,DE,CZ,34,garments,T,W
2001,III,Mustela sibirica,Mammalia,DE,HK,,garments,T,W
2001,III,Mustela sibirica,Mammalia,DE,HK,,plates,T,W
2001,III,Mustela sibirica,Mammalia,DE,HK,,plates,T,W
2001,III,Mustela sibirica,Mammalia,DE,KR,,garments,T,W
2001,III,Mustela sibirica,Mammalia,DE,US,,hair,T,W
2001,III,Mustela sibirica,Mammalia,DK,CN,200,plates,T,W
2001,III,Mustela sibirica,Mammalia,GB,CN,28,hair,T,W
2001,III,Mustela sibirica,Mammalia,GB,CN,1500,plates,T,W
2001,III,Mustela sibirica,Mammalia,GB,CN,,plates,,
2001,III,Mustela sibirica,Mammalia,GB,CN,,skins,,
2001,III,Mustela sibirica,Mammalia,GB,CN,,skins,,
2001,III,Mustela sibirica,Mammalia,GB,CN,,skin pieces,,
2001,III,Mustela sibirica,Mammalia,GB,CN,42,tails,T,W
2001,III,Mustela sibirica,Mammalia,GB,CN,51000,tails,T,W
2001,III,Mustela sibirica,Mammalia,GB,CN,,tails,,
2001,III,Mustela sibirica,Mammalia,GB,HK,300,plates,T,W
2001,III,Mustela sibirica,Mammalia,HK,DE,12,garments,T,W
2001,III,Mustela sibirica,Mammalia,HK,DE,1210,plates,T,W
2001,III,Mustela sibirica,Mammalia,HK,FR,1,leather products (large),P,C
2001,III,Mustela sibirica,Mammalia,HK,RU,,skins,T,W
2001,III,Mustela sibirica,Mammalia,HU,DE,91,garments,T,W
2001,III,Mustela sibirica,Mammalia,IT,CN,,garments,,
2001,III,Mustela sibirica,Mammalia,IT,CN,,plates,,
2001,III,Mustela sibirica,Mammalia,IT,CN,5622,plates,T,W
2001,III,Mustela sibirica,Mammalia,IT,CN,,plates,,
2001,III,Mustela sibirica,Mammalia,IT,CN,,skins,,
2001,III,Mustela sibirica,Mammalia,IT,HK,74,plates,T,W
2001,III,Mustela sibirica,Mammalia,IT,HK,,plates,,
2001,III,Mustela sibirica,Mammalia,IT,HK,400,skins,T,W
2001,III,Mustela sibirica,Mammalia,IT,HK,,skins,,
2001,III,Mustela sibirica,Mammalia,IT,HK,,tails,,
2001,III,Mustela sibirica,Mammalia,IT,JP,12,garments,T,W
2001,III,Mustela sibirica,Mammalia,IT,JP,,garments,,
2001,III,Mustela sibirica,Mammalia,IT,RU,4806,skins,T,W
2001,III,Mustela sibirica,Mammalia,IT,US,2,skin pieces,T,C
2001,III,Mustela sibirica,Mammalia,JP,CN,1146,plates,T,W
2001,III,Mustela sibirica,Mammalia,JP,DE,104,garments,T,W
2001,III,Mustela sibirica,Mammalia,JP,DE,217,plates,T,W
2001,III,Mustela sibirica,Mammalia,JP,ES,5,garments,T,W
2001,III,Mustela sibirica,Mammalia,JP,HK,,garments,T,C
2001,III,Mustela sibirica,Mammalia,KP,DE,13,garments,T,W
2001,III,Mustela sibirica,Mammalia,KR,CN,300,plates,T,W
2001,III,Mustela sibirica,Mammalia,KR,DE,25,garments,T,W
2001,III,Mustela sibirica,Mammalia,KR,DE,2270,plates,T,W
2001,III,Mustela sibirica,Mammalia,KR,IT,,leather products (large),T,W
2001,III,Mustela sibirica,Mammalia,LB,DE,1,garments,T,W
2001,III,Mustela sibirica,Mammalia,LK,DE,6.32,hair,T,W
2001,III,Mustela sibirica,Mammalia,LV,DE,4,garments,T,W
2001,III,Mustela sibirica,Mammalia,MX,DE,4,garments,T,W
2001,III,Mustela sibirica,Mammalia,MX,DE,432,hair,T,W
2001,III,Mustela sibirica,Mammalia,NZ,DE,310,hair,T,W
2001,III,Mustela sibirica,Mammalia,PH,DE,4774,hair,T,W
2001,III,Mustela sibirica,Mammalia,RU,DE,3,garments,T,W
2001,III,Mustela sibirica,Mammalia,RU,DE,212,plates,T,W
2001,III,Mustela sibirica,Mammalia,SG,DE,11,garments,T,W
2001,III,Mustela sibirica,Mammalia,TH,DE,150,hair,T,W
2001,III,Mustela sibirica,Mammalia,UA,DE,11,garments,T,W
2001,III,Mustela sibirica,Mammalia,US,CA,,garments,T,R
2001,III,Mustela sibirica,Mammalia,US,CH,,garments,T,R
2001,III,Mustela sibirica,Mammalia,US,CN,,garments,T,I
2001,III,Mustela sibirica,Mammalia,US,CN,,hair products,T,W
2001,III,Mustela sibirica,Mammalia,US,CN,,hair products,T,U
2001,III,Mustela sibirica,Mammalia,US,CN,,hair products,T,W
2001,III,Mustela sibirica,Mammalia,US,DE,97,garments,T,W
2001,III,Mustela sibirica,Mammalia,US,DE,,hair,T,I
2001,III,Mustela sibirica,Mammalia,US,DE,3359,hair,T,W
2001,III,Mustela sibirica,Mammalia,US,DE,3.349,hair,T,W
2001,III,Mustela sibirica,Mammalia,US,DE,120727,hair,T,W
2001,III,Mustela sibirica,Mammalia,US,DE,,hair products,T,C
2001,III,Mustela sibirica,Mammalia,US,DE,,hair products,T,W
2001,III,Mustela sibirica,Mammalia,US,DE,146,plates,T,W
2001,III,Mustela sibirica,Mammalia,US,DE,,skin pieces,T,W
2001,III,Mustela sibirica,Mammalia,US,ES,,hair,T,W
2001,III,Mustela sibirica,Mammalia,US,ES,27175,hair products,T,W
2001,III,Mustela sibirica,Mammalia,US,FI,,garments,T,I
2001,III,Mustela sibirica,Mammalia,US,FR,3,garments,T,W
2001,III,Mustela sibirica,Mammalia,US,GB,571,hair,T,W
2001,III,Mustela sibirica,Mammalia,US,GB,4.077,hair,T,W
2001,III,Mustela sibirica,Mammalia,US,GB,8518,hair,T,W
2001,III,Mustela sibirica,Mammalia,US,GB,,hair products,T,I
2001,III,Mustela sibirica,Mammalia,US,GB,,hair products,T,W
2001,III,Mustela sibirica,Mammalia,US,HK,,skin pieces,T,W
2001,III,Mustela sibirica,Mammalia,US,IE,1440,hair,T,W
2001,III,Mustela sibirica,Mammalia,US,IE,,hair products,T,W
2001,III,Mustela sibirica,Mammalia,US,IT,1,garments,T,W
2001,III,Mustela sibirica,Mammalia,US,IT,,garments,P,C
2001,III,Mustela sibirica,Mammalia,US,IT,1,garments,T,C
2001,III,Mustela sibirica,Mammalia,US,IT,,garments,T,I
2001,III,Mustela sibirica,Mammalia,US,IT,,garments,T,U
2001,III,Mustela sibirica,Mammalia,US,IT,,garments,T,W
2001,III,Mustela sibirica,Mammalia,US,IT,,hair products,T,W
2001,III,Mustela sibirica,Mammalia,US,IT,,leather products (large),T,I
2001,III,Mustela sibirica,Mammalia,US,IT,,leather products (large),T,W
2001,III,Mustela sibirica,Mammalia,US,IT,,skin pieces,T,I
2001,III,Mustela sibirica,Mammalia,US,IT,,skin pieces,T,W
2001,III,Mustela sibirica,Mammalia,US,IT,,unspecified,T,I
2001,III,Mustela sibirica,Mammalia,US,IT,,unspecified,T,W
2001,III,Mustela sibirica,Mammalia,US,RU,37659,hair products,T,W
2001,III,Odobenus rosmarus,Mammalia,AT,GL,1,carvings,P,W
2001,III,Odobenus rosmarus,Mammalia,AU,DE,,teeth,P,O
2001,III,Odobenus rosmarus,Mammalia,AU,GL,1,carvings,P,W
2001,III,Odobenus rosmarus,Mammalia,AU,NZ,1,carvings,P,W
2001,III,Odobenus rosmarus,Mammalia,AU,US,2,carvings,P,W
2001,III,Odobenus rosmarus,Mammalia,AU,US,,tusks,P,W
2001,III,Odobenus rosmarus,Mammalia,BE,CA,,carvings,Q,O
2001,III,Odobenus rosmarus,Mammalia,BE,GL,2,bones,P,W
2001,III,Odobenus rosmarus,Mammalia,BE,GL,3,carvings,P,W
2001,III,Odobenus rosmarus,Mammalia,BE,GL,5,carvings,P,W
2001,III,Odobenus rosmarus,Mammalia,BE,US,,carvings,Q,W
2001,III,Odobenus rosmarus,Mammalia,BR,FR,2,carvings,T,O
2001,III,Odobenus rosmarus,Mammalia,CA,BE,1,carvings,Q,O
2001,III,Odobenus rosmarus,Mammalia,CA,DE,1,tusks,T,O
2001,III,Odobenus rosmarus,Mammalia,CA,GB,,carvings,T,O
2001,III,Odobenus rosmarus,Mammalia,CA,GL,2,bones,P,W
2001,III,Odobenus rosmarus,Mammalia,CA,GL,3,carvings,P,W
2001,III,Odobenus rosmarus,Mammalia,CA,GL,22,carvings,T,W
2001,III,Odobenus rosmarus,Mammalia,CA,GL,18,carvings,P,W
2001,III,Odobenus rosmarus,Mammalia,CA,GL,1,carvings,T,W
2001,III,Odobenus rosmarus,Mammalia,CA,GL,1,skulls,P,W
2001,III,Odobenus rosmarus,Mammalia,CA,GL,,skulls,T,W
2001,III,Odobenus rosmarus,Mammalia,CA,IT,12,carvings,E,O
2001,III,Odobenus rosmarus,Mammalia,CA,IT,22,carvings,E,W
2001,III,Odobenus rosmarus,Mammalia,CA,RU,1,carvings,P,W
2001,III,Odobenus rosmarus,Mammalia,CA,RU,1,live,B,W
2001,III,Odobenus rosmarus,Mammalia,CA,RU,2,live,T,W
2001,III,Odobenus rosmarus,Mammalia,CA,US,42,carvings,T,O
2001,III,Odobenus rosmarus,Mammalia,CA,US,3,carvings,H,W
2001,III,Odobenus rosmarus,Mammalia,CA,US,2,carvings,P,O
2001,III,Odobenus rosmarus,Mammalia,CA,US,24,carvings,P,W
2001,III,Odobenus rosmarus,Mammalia,CA,US,,carvings,Q,O
2001,III,Odobenus rosmarus,Mammalia,CA,US,1,carvings,T,W
2001,III,Odobenus rosmarus,Mammalia,CA,US,1,garments,P,W
2001,III,Odobenus rosmarus,Mammalia,CH,GB,32,carvings,T,O
2001,III,Odobenus rosmarus,Mammalia,CH,GL,3,carvings,P,W
2001,III,Odobenus rosmarus,Mammalia,CH,GL,1,carvings,P,W
2001,III,Odobenus rosmarus,Mammalia,CN,GL,1,carvings,P,W
2001,III,Odobenus rosmarus,Mammalia,CN,RU,4,live,T,W
2001,III,Odobenus rosmarus,Mammalia,DE,GL,3,bones,P,W
2001,III,Odobenus rosmarus,Mammalia,DE,GL,,bones,T,W
2001,III,Odobenus rosmarus,Mammalia,DE,GL,20,carvings,P,W
2001,III,Odobenus rosmarus,Mammalia,DE,GL,17,carvings,P,W
2001,III,Odobenus rosmarus,Mammalia,DE,GL,3,skulls,P,W
2001,III,Odobenus rosmarus,Mammalia,DE,PL,23,carvings,E,O
2001,III,Odobenus rosmarus,Mammalia,DE,RU,6,carvings,P,W
2001,III,Odobenus rosmarus,Mammalia,DE,RU,,skins,P,W
2001,III,Odobenus rosmarus,Mammalia,DE,RU,1,skulls,P,W
2001,III,Odobenus rosmarus,Mammalia,DE,US,,tusks,P,O
2001,III,Odobenus rosmarus,Mammalia,DK,GL,1,bones,P,W
2001,III,Odobenus rosmarus,Mammalia,DK,GL,16,bones,P,W
2001,III,Odobenus rosmarus,Mammalia,DK,GL,82,carvings,P,W
2001,III,Odobenus rosmarus,Mammalia,DK,GL,172,carvings,P,W
2001,III,Odobenus rosmarus,Mammalia,DK,GL,5,carvings,T,W
2001,III,Odobenus rosmarus,Mammalia,DK,GL,1,claws,P,W
2001,III,Odobenus rosmarus,Mammalia,DK,GL,7,skulls,P,W
2001,III,Odobenus rosmarus,Mammalia,DK,GL,14,teeth,P,W
2001,III,Odobenus rosmarus,Mammalia,DK,GL,1,teeth,T,W
2001,III,Odobenus rosmarus,Mammalia,DK,GL,21,tusks,P,W
2001,III,Odobenus rosmarus,Mammalia,DK,GL,,tusks,T,W
2001,III,Odobenus rosmarus,Mammalia,ES,GL,2,carvings,P,W
2001,III,Odobenus rosmarus,Mammalia,ES,GL,1,carvings,P,W
2001,III,Odobenus rosmarus,Mammalia,ES,GL,1,tusks,P,W
2001,III,Odobenus rosmarus,Mammalia,FI,GL,,bone pieces,E,W
2001,III,Odobenus rosmarus,Mammalia,FI,GL,1,carvings,P,W
2001,III,Odobenus rosmarus,Mammalia,FI,GL,3,carvings,P,W
2001,III,Odobenus rosmarus,Mammalia,FI,RU,181,carvings,Q,O
2001,III,Odobenus rosmarus,Mammalia,FO,GL,1,carvings,P,W
2001,III,Odobenus rosmarus,Mammalia,FR,CH,1,carvings,,O
2001,III,Odobenus rosmarus,Mammalia,FR,GL,5,carvings,P,W
2001,III,Odobenus rosmarus,Mammalia,FR,GL,3,carvings,P,W
2001,III,Odobenus rosmarus,Mammalia,FR,RU,2,carvings,P,W
2001,III,Odobenus rosmarus,Mammalia,FR,RU,8,tusks,P,W
2001,III,Odobenus rosmarus,Mammalia,FR,XX,,carvings,P,O
2001,III,Odobenus rosmarus,Mammalia,GB,GL,8,carvings,P,W
2001,III,Odobenus rosmarus,Mammalia,GB,GL,4,carvings,P,W
2001,III,Odobenus rosmarus,Mammalia,GB,GL,2,tusks,P,W
2001,III,Odobenus rosmarus,Mammalia,GB,KW,,carvings,Q,O
2001,III,Odobenus rosmarus,Mammalia,GB,US,6,carvings,E,O
2001,III,Odobenus rosmarus,Mammalia,GE,GL,1,carvings,P,W
2001,III,Odobenus rosmarus,Mammalia,GL,DK,11,bones,Q,O
2001,III,Odobenus rosmarus,Mammalia,GL,DK,1,bones,Q,W
2001,III,Odobenus rosmarus,Mammalia,GL,DK,19,teeth,Q,O
2001,III,Odobenus rosmarus,Mammalia,GL,DK,24,teeth,Q,W
2001,III,Odobenus rosmarus,Mammalia,ID,US,132.775,carvings,T,O
2001,III,Odobenus rosmarus,Mammalia,ID,US,573,carvings,T,W
2001,III,Odobenus rosmarus,Mammalia,ID,US,80,carvings,T,W
2001,III,Odobenus rosmarus,Mammalia,ID,US,7,tusks,T,O
2001,III,Odobenus rosmarus,Mammalia,IE,US,1,carvings,P,W
2001,III,Odobenus rosmarus,Mammalia,IT,GL,1,bones,P,W
2001,III,Odobenus rosmarus,Mammalia,IT,GL,1,carvings,P,W
2001,III,Odobenus rosmarus,Mammalia,IT,RU,6,carvings,Q,W
2001,III,Odobenus rosmarus,Mammalia,JP,CA,,skulls,T,W
2001,III,Odobenus rosmarus,Mammalia,JP,CA,,tusks,T,W
2001,III,Odobenus rosmarus,Mammalia,JP,RU,6,live,T,W
2001,III,Odobenus rosmarus,Mammalia,JP,US,6,carvings,E,O
2001,III,Odobenus rosmarus,Mammalia,JP,US,,carvings,E,O
2001,III,Odobenus rosmarus,Mammalia,JP,US,2,carvings,P,W
2001,III,Odobenus rosmarus,Mammalia,KR,RU,5,tusks,P,W
2001,III,Odobenus rosmarus,Mammalia,KR,US,10,carvings,P,W
2001,III,Odobenus rosmarus,Mammalia,KR,US,3,leather products (large),P,W
2001,III,Odobenus rosmarus,Mammalia,KR,US,2,skin pieces,P,W
2001,III,Odobenus rosmarus,Mammalia,NL,CA,,specimens,S,W
2001,III,Odobenus rosmarus,Mammalia,NL,GL,4,carvings,P,W
2001,III,Odobenus rosmarus,Mammalia,NL,GL,3,carvings,P,W
2001,III,Odobenus rosmarus,Mammalia,NL,GL,2,tusks,P,W
2001,III,Odobenus rosmarus,Mammalia,NL,US,,carvings,E,W
2001,III,Odobenus rosmarus,Mammalia,NL,US,2,carvings,T,O
2001,III,Odobenus rosmarus,Mammalia,NL,US,1,tusks,E,U
2001,III,Odobenus rosmarus,Mammalia,NO,GL,,bones,T,W
2001,III,Odobenus rosmarus,Mammalia,NO,GL,6,carvings,P,W
2001,III,Odobenus rosmarus,Mammalia,NO,GL,4,carvings,P,W
2001,III,Odobenus rosmarus,Mammalia,NO,GL,1,tusks,P,W
2001,III,Odobenus rosmarus,Mammalia,RU,DE,1,carvings,E,O
2001,III,Odobenus rosmarus,Mammalia,RU,GL,1,carvings,P,W
2001,III,Odobenus rosmarus,Mammalia,RU,IT,6,carvings,Q,W
2001,III,Odobenus rosmarus,Mammalia,RU,KR,13,tusks,T,O
2001,III,Odobenus rosmarus,Mammalia,RU,US,1,carvings,E,O
2001,III,Odobenus rosmarus,Mammalia,SE,GL,2,bones,P,W
2001,III,Odobenus rosmarus,Mammalia,SE,GL,2,carvings,P,W
2001,III,Odobenus rosmarus,Mammalia,SE,GL,3,carvings,P,W
2001,III,Odobenus rosmarus,Mammalia,US,BE,11,carvings,Q,W
2001,III,Odobenus rosmarus,Mammalia,US,BE,,carvings,T,O
2001,III,Odobenus rosmarus,Mammalia,US,BY,,carvings,P,I
2001,III,Odobenus rosmarus,Mammalia,US,CA,,carvings,P,I
2001,III,Odobenus rosmarus,Mammalia,US,CA,18,carvings,P,O
2001,III,Odobenus rosmarus,Mammalia,US,CA,,bone carvings,P,U
2001,III,Odobenus rosmarus,Mammalia,US,CA,,bones,P,I
2001,III,Odobenus rosmarus,Mammalia,US,CA,,carvings,P,I
2001,III,Odobenus rosmarus,Mammalia,US,CA,,carvings,P,W
2001,III,Odobenus rosmarus,Mammalia,US,CA,,skulls,P,I
2001,III,Odobenus rosmarus,Mammalia,US,CA,,tusks,P,W
2001,III,Odobenus rosmarus,Mammalia,US,CA,,carvings,E,W
2001,III,Odobenus rosmarus,Mammalia,US,CA,1,bones,P,W
2001,III,Odobenus rosmarus,Mammalia,US,CA,,carvings,E,O
2001,III,Odobenus rosmarus,Mammalia,US,CA,1,carvings,E,W
2001,III,Odobenus rosmarus,Mammalia,US,CA,1,carvings,P,O
2001,III,Odobenus rosmarus,Mammalia,US,CA,2,carvings,T,O
2001,III,Odobenus rosmarus,Mammalia,US,CA,1,carvings,T,W
2001,III,Odobenus rosmarus,Mammalia,US,CA,,skin pieces,E,O
2001,III,Odobenus rosmarus,Mammalia,US,CA,,skin pieces,T,O
2001,III,Odobenus rosmarus,Mammalia,US,CA,2,skulls,P,W
2001,III,Odobenus rosmarus,Mammalia,US,CA,1,skulls,T,W
2001,III,Odobenus rosmarus,Mammalia,US,CA,250,specimens,S,W
2001,III,Odobenus rosmarus,Mammalia,US,CA,4,tusks,P,W
2001,III,Odobenus rosmarus,Mammalia,US,CA,6,tusks,T,O
2001,III,Odobenus rosmarus,Mammalia,US,CH,2,carvings,,O
2001,III,Odobenus rosmarus,Mammalia,US,ES,,carvings,P,I
2001,III,Odobenus rosmarus,Mammalia,US,FR,1,carvings,P,O
2001,III,Odobenus rosmarus,Mammalia,US,FR,,carvings,P,W
2001,III,Odobenus rosmarus,Mammalia,US,FR,1,carvings,Q,O
2001,III,Odobenus rosmarus,Mammalia,US,FR,1,carvings,T,O
2001,III,Odobenus rosmarus,Mammalia,US,FR,,carvings,T,W
2001,III,Odobenus rosmarus,Mammalia,US,FR,,tusks,T,U
2001,III,Odobenus rosmarus,Mammalia,US,GB,3,carvings,P,O
2001,III,Odobenus rosmarus,Mammalia,US,GB,,carvings,P,W
2001,III,Odobenus rosmarus,Mammalia,US,GB,,carvings,Q,O
2001,III,Odobenus rosmarus,Mammalia,US,GB,3,carvings,Q,U
2001,III,Odobenus rosmarus,Mammalia,US,GB,1,carvings,T,O
2001,III,Odobenus rosmarus,Mammalia,US,GL,4,carvings,P,W
2001,III,Odobenus rosmarus,Mammalia,US,GL,11,carvings,P,W
2001,III,Odobenus rosmarus,Mammalia,US,HK,,carvings,T,W
2001,III,Odobenus rosmarus,Mammalia,US,ID,,bone carvings,T,O
2001,III,Odobenus rosmarus,Mammalia,US,ID,,bone carvings,T,W
2001,III,Odobenus rosmarus,Mammalia,US,ID,387.5,carvings,P,W
2001,III,Odobenus rosmarus,Mammalia,US,ID,,carvings,T,O
2001,III,Odobenus rosmarus,Mammalia,US,ID,,carvings,T,W
2001,III,Odobenus rosmarus,Mammalia,US,ID,,carvings,T,O
2001,III,Odobenus rosmarus,Mammalia,US,ID,,carvings,T,W
2001,III,Odobenus rosmarus,Mammalia,US,ID,,tusks,T,W
2001,III,Odobenus rosmarus,Mammalia,US,JP,6,carvings,E,O
2001,III,Odobenus rosmarus,Mammalia,US,KR,,carvings,P,W
2001,III,Odobenus rosmarus,Mammalia,US,MX,,carvings,P,U
2001,III,Odobenus rosmarus,Mammalia,US,NL,,bone carvings,E,O
2001,III,Odobenus rosmarus,Mammalia,US,NL,1,carvings,E,W
2001,III,Odobenus rosmarus,Mammalia,US,NL,2,carvings,T,O
2001,III,Odobenus rosmarus,Mammalia,US,NL,,carvings,T,W
2001,III,Odobenus rosmarus,Mammalia,US,NL,,teeth,T,O
2001,III,Odobenus rosmarus,Mammalia,US,NL,1,tusks,T,O
2001,III,Odobenus rosmarus,Mammalia,US,NL,,tusks,T,U
2001,III,Odobenus rosmarus,Mammalia,US,RU,,carvings,P,I
2001,III,Odobenus rosmarus,Mammalia,US,RU,,carvings,P,I
2001,III,Odobenus rosmarus,Mammalia,US,RU,,carvings,P,W
2001,III,Odobenus rosmarus,Mammalia,US,RU,1,tusks,P,W
2001,III,Odobenus rosmarus,Mammalia,XX,CA,6,carvings,Q,O
