Year,App,Taxon,Class,Importer,Exporter,Exporter_reported_quantity,Term,Purpose,Source
2003,II,Trichoglossus haematodus,Aves,ES,ZA,208,live,T,C
2003,II,Trichoglossus haematodus,Aves,FR,MY,25,live,T,C
2003,II,Trichoglossus haematodus,Aves,FR,SG,20,live,T,W
2003,II,Trichoglossus haematodus,Aves,GB,JE,20,live,T,C
2003,II,Trichoglossus haematodus,Aves,GB,NZ,3,live,P,C
2003,II,Trichoglossus haematodus,Aves,GB,US,1,live,P,F
2003,II,Trichoglossus haematodus,Aves,HK,ZA,60,live,T,C
2003,II,Trichoglossus haematodus,Aves,ID,XX,,live,P,W
2003,II,Trichoglossus haematodus,Aves,IL,NL,20,live,T,C
2003,II,Trichoglossus haematodus,Aves,IL,ZA,6,live,T,C
2003,II,Trichoglossus haematodus,Aves,IS,GB,1,live,T,C
2003,II,Trichoglossus haematodus,Aves,IT,NZ,72,live,T,C
2003,II,Trichoglossus haematodus,Aves,IT,SG,20,live,T,C
2003,II,Trichoglossus haematodus,Aves,IT,US,1,live,P,F
2003,II,Trichoglossus haematodus,Aves,IT,ZA,6,live,T,C
2003,II,Trichoglossus haematodus,Aves,JP,NZ,1,live,P,C
2003,II,Trichoglossus haematodus,Aves,JP,NZ,3,live,T,C
2003,II,Trichoglossus haematodus,Aves,JP,SG,75,live,T,C
2003,II,Trichoglossus haematodus,Aves,JP,TH,6,live,T,C
2003,II,Trichoglossus haematodus,Aves,JP,ZA,85,live,T,C
2003,II,Trichoglossus haematodus,Aves,KH,ZA,20,live,T,C
2003,II,Trichoglossus haematodus,Aves,KY,GB,1,live,T,C
2003,II,Trichoglossus haematodus,Aves,MU,SG,10,live,T,C
2003,II,Trichoglossus haematodus,Aves,MX,ID,20,live,T,C
2003,II,Trichoglossus haematodus,Aves,MX,IT,,live,T,C
2003,II,Trichoglossus haematodus,Aves,MX,NL,135,live,T,C
2003,II,Trichoglossus haematodus,Aves,MX,NL,,live,Z,C
2003,II,Trichoglossus haematodus,Aves,MX,US,,live,P,F
2003,II,Trichoglossus haematodus,Aves,MX,ZA,30,live,T,C
2003,II,Trichoglossus haematodus,Aves,MY,ID,20,live,T,C
2003,II,Trichoglossus haematodus,Aves,MY,NZ,4,live,T,C
2003,II,Trichoglossus haematodus,Aves,MY,PH,,live,T,C
2003,II,Trichoglossus haematodus,Aves,MY,SB,,live,T,C
2003,II,Trichoglossus haematodus,Aves,MY,SG,2,live,T,W
2003,II,Trichoglossus haematodus,Aves,MY,SG,10,live,T,C
2003,II,Trichoglossus haematodus,Aves,MY,ZA,40,live,T,C
2003,II,Trichoglossus haematodus,Aves,NA,ZA,,live,B,C
2003,II,Trichoglossus haematodus,Aves,NA,ZA,1,live,P,C
2003,II,Trichoglossus haematodus,Aves,NA,ZA,2,live,T,C
2003,II,Trichoglossus haematodus,Aves,NL,AU,1,live,,C
2003,II,Trichoglossus haematodus,Aves,NL,SG,50,live,T,W
2003,II,Trichoglossus haematodus,Aves,NL,SG,10,live,T,C
2003,II,Trichoglossus haematodus,Aves,NL,SG,12,live,Z,C
2003,II,Trichoglossus haematodus,Aves,NL,ZA,50,live,T,C
2003,II,Trichoglossus haematodus,Aves,NO,SE,16,live,T,C
2003,II,Trichoglossus haematodus,Aves,PA,US,11,live,T,F
2003,II,Trichoglossus haematodus,Aves,PE,AR,2,live,Q,C
2003,II,Trichoglossus haematodus,Aves,PE,AR,,live,T,C
2003,II,Trichoglossus haematodus,Aves,PE,PA,3,live,T,C
2003,II,Trichoglossus haematodus,Aves,PK,ZA,10,live,T,C
2003,II,Trichoglossus haematodus,Aves,PT,BR,1,live,P,C
2003,II,Trichoglossus haematodus,Aves,PT,MY,30,live,T,C
2003,II,Trichoglossus haematodus,Aves,PT,ZA,60,live,T,C
2003,II,Trichoglossus haematodus,Aves,SA,ID,,live,T,C
2003,II,Trichoglossus haematodus,Aves,SA,SG,14,live,T,W
2003,II,Trichoglossus haematodus,Aves,SE,AU,,live,P,C
2003,II,Trichoglossus haematodus,Aves,SG,NZ,40,live,T,C
2003,II,Trichoglossus haematodus,Aves,SG,SB,,live,T,C
2003,II,Trichoglossus haematodus,Aves,SG,SB,,live,T,W
2003,II,Trichoglossus haematodus,Aves,SG,ZA,998,live,T,C
2003,II,Trichoglossus haematodus,Aves,SK,CZ,4,live,B,C
2003,II,Trichoglossus haematodus,Aves,SR,NL,4,live,T,C
2003,II,Trichoglossus haematodus,Aves,TH,ZA,43,live,T,C
2003,II,Trichoglossus haematodus,Aves,TW,ID,40,live,T,C
2003,II,Trichoglossus haematodus,Aves,TW,MY,40,live,T,C
2003,II,Trichoglossus haematodus,Aves,TW,MY,186,live,T,C
2003,II,Trichoglossus haematodus,Aves,TW,MY,555,live,T,C
2003,II,Trichoglossus haematodus,Aves,TW,NZ,358,live,T,C
2003,II,Trichoglossus haematodus,Aves,TW,SG,151,live,T,C
2003,II,Trichoglossus haematodus,Aves,TW,SG,83,live,T,C
2003,II,Trichoglossus haematodus,Aves,UA,IL,1,live,P,C
2003,II,Trichoglossus haematodus,Aves,US,AU,,specimens,S,W
2003,II,Trichoglossus haematodus,Aves,US,CA,,live,P,F
2003,II,Trichoglossus haematodus,Aves,US,DK,2,skins,T,C
2003,II,Trichoglossus haematodus,Aves,US,GB,,bodies,P,U
2003,II,Trichoglossus haematodus,Aves,US,VU,2,bodies,S,W
2003,II,Trichoglossus haematodus,Aves,VE,PT,2,live,T,C
2003,II,Trichoglossus haematodus,Aves,VE,ZA,2,live,T,C
2003,II,Trichoglossus haematodus,Aves,ZA,IL,,live,T,C
2003,II,Trichoglossus haematodus,Aves,ZA,NZ,10,live,T,C
2003,II,Trichoglossus haematodus,Aves,ZA,NZ,,live,Z,C
2003,II,Trichoglossus haematodus,Aves,ZA,ZW,,live,P,C
2003,II,Trichoglossus haematodus,Aves,ZM,ZW,2,live,T,C
2003,II,Trichoglossus haematodus,Aves,ZM,ZW,,live,,C
2003,II,Trichoglossus johnstoniae,Aves,AU,US,1,specimens,S,W
2003,II,Trichoglossus johnstoniae,Aves,MY,PH,,live,T,C
2003,II,Trichoglossus johnstoniae,Aves,TW,MY,18,live,T,C
2003,II,Trichoglossus ornatus,Aves,BR,ZA,6,live,T,C
2003,II,Trichoglossus ornatus,Aves,CN,ZA,40,live,T,C
2003,II,Trichoglossus ornatus,Aves,CZ,ID,,live,B,C
2003,II,Trichoglossus ornatus,Aves,CZ,ID,6,live,T,C
2003,II,Trichoglossus ornatus,Aves,CZ,SG,4,live,T,C
2003,II,Trichoglossus ornatus,Aves,CZ,SG,6,live,T,C
2003,II,Trichoglossus ornatus,Aves,JP,SG,11,live,T,C
2003,II,Trichoglossus ornatus,Aves,JP,ZA,20,live,T,C
2003,II,Trichoglossus ornatus,Aves,KR,ZA,6,live,T,C
2003,II,Trichoglossus ornatus,Aves,MY,ID,15,live,T,C
2003,II,Trichoglossus ornatus,Aves,MY,SB,,live,T,C
2003,II,Trichoglossus ornatus,Aves,MY,SG,,live,T,C
2003,II,Trichoglossus ornatus,Aves,NL,SG,10,live,T,C
2003,II,Trichoglossus ornatus,Aves,PT,ZA,10,live,T,C
2003,II,Trichoglossus ornatus,Aves,SG,ZA,86,live,T,C
2003,II,Trichoglossus ornatus,Aves,TW,MY,15,live,T,C
2003,II,Trichoglossus ornatus,Aves,TW,MY,133,live,T,C
2003,II,Trichoglossus ornatus,Aves,TW,SG,15,live,T,C
2003,II,Trichoglossus ornatus,Aves,TW,SG,40,live,T,C
2003,II,Vini australis,Aves,CA,US,2,live,P,F
2003,II,Vini australis,Aves,IL,NL,6,live,T,C
2003,II,Vini australis,Aves,IL,NL,,live,T,C
2003,II,Loris tardigradus,Mammalia,ZA,GB,1,specimens,S,F
2003,II,Nycticebus spp.,Mammalia,US,KH,,skins,T,I
2003,II,Nycticebus coucang,Mammalia,AU,SG,2,live,Z,U
2003,II,Nycticebus coucang,Mammalia,NO,TH,,live,P,I
2003,II,Nycticebus coucang,Mammalia,US,LA,,skeletons,P,I
2003,II,Nycticebus coucang,Mammalia,US,LA,,skins,P,I
2003,II,Nycticebus coucang,Mammalia,ZA,GB,0.025,specimens,S,F
2003,II,Nycticebus coucang,Mammalia,ZA,GB,,specimens,S,F
2003,II,Nycticebus pygmaeus,Mammalia,CH,IL,,live,Z,C
2003,II,Nycticebus pygmaeus,Mammalia,CH,IL,1,live,Z,I
2003,II,Nycticebus pygmaeus,Mammalia,DE,BY,2,live,P,C
2003,II,Nycticebus pygmaeus,Mammalia,ZA,GB,1,specimens,S,F
2003,II,Perodicticus potto,Mammalia,HR,GB,1,live,Z,F
2003,II,Perodicticus potto,Mammalia,NL,TG,2,skulls,T,W
2003,II,Perodicticus potto,Mammalia,NL,TG,2,specimens,T,W
2003,II,Loxocemus bicolor,Reptilia,MD,RU,3,live,Z,F
2003,II,Loxocemus bicolor,Reptilia,US,NI,2,live,T,C
2003,II,Manis spp.,Mammalia,AE,CH,,skins,E,I
2003,II,Manis spp.,Mammalia,AE,CH,1,skins,,I
2003,II,Manis spp.,Mammalia,NO,CH,,skins,L,I
2003,II,Manis spp.,Mammalia,NO,CH,1,skins,,I
2003,II,Manis spp.,Mammalia,US,TH,,skins,P,I
2003,II,Manis spp.,Mammalia,US,TH,,meat,T,I
2003,II,Manis javanica,Mammalia,JP,ID,41,specimens,S,W
2003,II,Manis javanica,Mammalia,MX,JP,1500,skins,T,W
2003,II,Manis javanica,Mammalia,MX,LA,,skins,T,W
2003,II,Manis pentadactyla,Mammalia,JP,CN,2,live,Z,U
2003,II,Mantella spp.,Amphibia,DE,MG,6,bodies,S,W
2003,II,Mantella spp.,Amphibia,IT,MG,27,bodies,S,W
2003,II,Mantella spp.,Amphibia,IT,MG,,specimens,S,W
2003,II,Mantella spp.,Amphibia,JP,MG,,live,T,W
2003,II,Mantella spp.,Amphibia,MX,US,12,live,T,W
2003,II,Mantella spp.,Amphibia,US,MG,,live,T,W
2003,II,Mantella aurantiaca,Amphibia,CA,US,12,live,T,W
2003,II,Mantella aurantiaca,Amphibia,CH,MG,,live,T,W
2003,II,Mantella aurantiaca,Amphibia,DK,US,10,live,T,W
2003,II,Mantella aurantiaca,Amphibia,GB,MG,,live,T,W
2003,II,Mantella aurantiaca,Amphibia,IT,CH,20,live,,W
2003,II,Mantella aurantiaca,Amphibia,LV,GB,6,live,Z,C
2003,II,Mantella aurantiaca,Amphibia,MX,US,16,live,T,W
2003,II,Mantella aurantiaca,Amphibia,TH,MG,,live,T,W
2003,II,Mantella aurantiaca,Amphibia,TW,US,5,live,T,W
2003,II,Mantella aurantiaca,Amphibia,US,MG,,live,T,W
2003,II,Mantella baroni,Amphibia,CA,MG,,live,T,W
2003,II,Mantella baroni,Amphibia,DE,MG,7,bodies,S,W
2003,II,Mantella baroni,Amphibia,IT,MG,30,specimens,S,W
2003,II,Mantella baroni,Amphibia,PL,CA,14,live,T,W
2003,II,Mantella baroni,Amphibia,US,MG,8,bodies,S,W
2003,II,Mantella baroni,Amphibia,US,MG,,live,T,W
2003,II,Mantella baroni,Amphibia,US,MG,4,specimens,S,W
2003,II,Mantella bernhardi,Amphibia,DE,MG,6,bodies,S,W
2003,II,Mantella bernhardi,Amphibia,US,MG,4,bodies,S,W
2003,II,Mantella bernhardi,Amphibia,US,MG,,live,T,W
2003,II,Mantella bernhardi,Amphibia,US,MG,2,specimens,S,W
2003,II,Mantella betsileo,Amphibia,CA,MG,,live,T,W
2003,II,Mantella betsileo,Amphibia,CH,MG,,live,T,W
2003,II,Mantella betsileo,Amphibia,DE,MG,5,bodies,S,W
2003,II,Mantella betsileo,Amphibia,DE,MG,25,live,T,W
2003,II,Mantella betsileo,Amphibia,GB,MG,,live,T,W
2003,II,Mantella betsileo,Amphibia,JP,MG,,live,T,W
2003,II,Mantella betsileo,Amphibia,MX,US,12,live,T,W
2003,II,Mantella betsileo,Amphibia,TH,MG,,live,T,W
2003,II,Mantella betsileo,Amphibia,US,MG,14,bodies,S,W
2003,II,Mantella betsileo,Amphibia,US,MG,,live,T,W
2003,II,Mantella betsileo,Amphibia,US,MG,2,specimens,S,W
2003,II,Mantella cowanii,Amphibia,CA,MG,,live,T,W
2003,II,Mantella cowanii,Amphibia,CH,MG,,live,T,W
2003,II,Mantella cowanii,Amphibia,IT,CH,10,live,,W
2003,II,Mantella cowanii,Amphibia,IT,MG,50,specimens,S,W
2003,II,Mantella cowanii,Amphibia,US,MG,,live,T,W
2003,II,Mantella crocea,Amphibia,JP,MG,,live,T,W
2003,II,Mantella crocea,Amphibia,US,MG,,live,T,W
2003,II,Mantella expectata,Amphibia,CA,MG,,live,T,W
2003,II,Mantella expectata,Amphibia,CA,US,3,live,T,W
2003,II,Mantella expectata,Amphibia,JP,MG,,live,T,W
2003,II,Mantella expectata,Amphibia,TH,MG,,live,T,W
2003,II,Mantella expectata,Amphibia,TW,US,10,live,T,F
2003,II,Mantella expectata,Amphibia,US,MG,,live,T,I
2003,II,Mantella expectata,Amphibia,US,MG,,live,T,W
2003,II,Mantella haraldmeieri,Amphibia,US,MG,,live,T,W
2003,II,Mantella laevigata,Amphibia,CA,MG,,live,T,W
2003,II,Mantella laevigata,Amphibia,CA,US,27,live,T,W
2003,II,Mantella laevigata,Amphibia,DK,US,10,live,T,W
2003,II,Mantella laevigata,Amphibia,JP,MG,,live,T,W
2003,II,Mantella laevigata,Amphibia,KR,US,6,live,T,W
2003,II,Mantella laevigata,Amphibia,US,MG,,live,T,W
2003,II,Mantella madagascariensis,Amphibia,CA,MG,,live,T,W
2003,II,Mantella madagascariensis,Amphibia,CA,US,6,live,T,W
2003,II,Mantella madagascariensis,Amphibia,CH,MG,,live,T,W
2003,II,Mantella madagascariensis,Amphibia,DE,MG,3,bodies,S,W
2003,II,Mantella madagascariensis,Amphibia,DK,US,10,live,T,W
2003,II,Mantella madagascariensis,Amphibia,IT,CH,20,live,,W
2003,II,Mantella madagascariensis,Amphibia,JP,MG,,live,T,W
2003,II,Mantella madagascariensis,Amphibia,KR,US,6,live,T,W
2003,II,Mantella madagascariensis,Amphibia,MX,US,16,live,T,W
2003,II,Mantella madagascariensis,Amphibia,TH,MG,,live,T,W
2003,II,Mantella madagascariensis,Amphibia,TW,US,5,live,T,W
2003,II,Mantella madagascariensis,Amphibia,US,MG,2,bodies,S,W
2003,II,Mantella madagascariensis,Amphibia,US,MG,,live,T,W
2003,II,Mantella madagascariensis,Amphibia,US,MG,2,specimens,S,W
2003,II,Mantella milotympanum,Amphibia,CA,MG,,live,T,W
2003,II,Mantella milotympanum,Amphibia,DE,MG,2,bodies,S,W
2003,II,Mantella milotympanum,Amphibia,US,MG,,live,T,W
2003,II,Mantella pulchra,Amphibia,CA,MG,,live,T,W
2003,II,Mantella pulchra,Amphibia,CA,US,3,live,T,W
2003,II,Mantella pulchra,Amphibia,DK,US,2,live,T,W
2003,II,Mantella pulchra,Amphibia,JP,MG,,live,T,W
2003,II,Mantella pulchra,Amphibia,MX,US,12,live,T,W
2003,II,Mantella pulchra,Amphibia,TH,MG,,live,T,W
2003,II,Mantella pulchra,Amphibia,US,MG,,live,T,I
2003,II,Mantella pulchra,Amphibia,US,MG,,live,T,W
2003,II,Mantella viridis,Amphibia,CA,MG,,live,T,W
2003,II,Mantella viridis,Amphibia,DE,MG,3,bodies,S,W
2003,II,Mantella viridis,Amphibia,JP,MG,,live,T,W
2003,II,Mantella viridis,Amphibia,MX,US,12,live,T,W
2003,II,Mantella viridis,Amphibia,TH,MG,,live,T,W
2003,II,Mantella viridis,Amphibia,TW,US,10,live,T,W
2003,II,Mantella viridis,Amphibia,US,MG,200,live,T,W
2003,II,Mantella viridis,Amphibia,US,MG,2,specimens,S,W
2003,II,Dendrogyra cylindrus,Anthozoa,FR,HN,,live,S,W
2003,II,Dendrogyra cylindrus,Anthozoa,FR,HN,2,live,T,W
2003,II,Dichocoenia spp.,Anthozoa,US,BZ,10,raw corals,S,W
2003,II,Dichocoenia stokesii,Anthozoa,FR,HN,,live,S,W
2003,II,Dichocoenia stokesii,Anthozoa,FR,HN,2,live,T,W
2003,II,Dichocoenia stokesii,Anthozoa,US,BS,94,live,S,W
2003,II,Dichocoenia stokesii,Anthozoa,US,BZ,,raw corals,S,W
2003,II,Meandrina spp.,Anthozoa,US,BZ,5,raw corals,S,W
2003,II,Meandrina maeandrites,Anthozoa,FR,HN,,live,S,W
2003,II,Meandrina maeandrites,Anthozoa,FR,HN,2,live,T,W
2003,II,Meandrina maeandrites,Anthozoa,US,BZ,,raw corals,S,W
2003,II,Swietenia humilis,,DE,SV,1,dried plants,S,W
2003,II,Swietenia humilis,,US,SV,1,dried plants,S,W
2003,II,Swietenia macrophylla,,BH,US,31,sawn wood,T,W
2003,II,Swietenia macrophylla,,BM,CA,2.75,veneer,T,W
2003,II,Swietenia macrophylla,,CA,CU,,sawn wood,T,W
2003,II,Swietenia macrophylla,,CA,GB,,carvings,T,O
2003,II,Swietenia macrophylla,,CA,JM,19,carvings,P,W
2003,II,Swietenia macrophylla,,CA,US,108,sawn wood,T,W
2003,II,Swietenia macrophylla,,CA,US,16,sawn wood,T,W
2003,II,Swietenia macrophylla,,CA,US,13,sawn wood,T,W
2003,II,Swietenia macrophylla,,CA,US,46,sawn wood,T,W
2003,II,Swietenia macrophylla,,CH,AT,,veneer,,W
2003,II,Swietenia macrophylla,,CL,BO,123.24,sawn wood,T,W
2003,II,Swietenia macrophylla,,DE,GT,10.34,sawn wood,T,W
2003,II,Swietenia macrophylla,,DE,PE,,sawn wood,T,W
2003,II,Swietenia macrophylla,,DO,BO,1070.75,sawn wood,T,W
2003,II,Swietenia macrophylla,,DO,GT,94.91,sawn wood,T,W
2003,II,Swietenia macrophylla,,DO,HN,19.899,sawn wood,T,W
2003,II,Swietenia macrophylla,,DO,PA,252.12,sawn wood,T,A
2003,II,Swietenia macrophylla,,DO,PE,382.33,sawn wood,T,W
2003,II,Swietenia macrophylla,,ES,HN,4.15,sawn wood,T,W
2003,II,Swietenia macrophylla,,ES,NI,,sawn wood,T,W
2003,II,Swietenia macrophylla,,ES,PE,57.14,sawn wood,T,W
2003,II,Swietenia macrophylla,,FR,BO,4.11,sawn wood,T,W
2003,II,Swietenia macrophylla,,GB,GT,61.57,sawn wood,T,W
2003,II,Swietenia macrophylla,,IT,BO,5,sawn wood,T,W
2003,II,Swietenia macrophylla,,JP,BO,9.47,sawn wood,T,W
2003,II,Swietenia macrophylla,,JP,ES,0.5,sawn wood,T,W
2003,II,Swietenia macrophylla,,MX,BZ,,sawn wood,T,W
2003,II,Swietenia macrophylla,,MX,PE,50.543,sawn wood,T,W
2003,II,Swietenia macrophylla,,MX,US,22,sawn wood,T,W
2003,II,Swietenia macrophylla,,PH,US,3605,veneer,T,W
2003,II,Swietenia macrophylla,,US,BO,8418.38,sawn wood,T,W
2003,II,Swietenia macrophylla,,US,BZ,,sawn wood,T,W
2003,II,Swietenia macrophylla,,US,CH,2651,veneer,,O
2003,II,Swietenia macrophylla,,US,GT,513.13,sawn wood,T,W
2003,II,Swietenia macrophylla,,US,HN,,sawn wood,T,W
2003,II,Swietenia macrophylla,,US,NI,,sawn wood,T,W
2003,II,Swietenia macrophylla,,US,PA,28.33,sawn wood,T,A
2003,II,Swietenia macrophylla,,US,PE,1791.78,sawn wood,T,W
2003,II,Swietenia macrophylla,,US,PE,0.368,veneer,T,W
2003,II,Swietenia macrophylla,,XX,BO,14.1,sawn wood,T,W
2003,II,Swietenia macrophylla,,XX,GT,105.88,sawn wood,T,W
2003,II,Swietenia mahagoni,,CA,BB,1,carvings,P,O
2003,II,Swietenia mahagoni,,CA,CU,20.047,sawn wood,T,O
2003,II,Swietenia mahagoni,,CA,CU,61.63,sawn wood,T,W
2003,II,Swietenia mahagoni,,CA,GB,1,carvings,T,O
2003,II,Swietenia mahagoni,,CH,BB,0.375,sawn wood,P,W
2003,II,Swietenia mahagoni,,ES,CU,37,carvings,T,O
2003,II,Swietenia mahagoni,,ES,CU,250,carvings,T,W
2003,II,Swietenia mahagoni,,ES,DO,,timber,T,W
2003,II,Swietenia mahagoni,,IT,CU,48,carvings,T,O
2003,II,Swietenia mahagoni,,US,NL,1,carvings,T,O
2003,II,Conepatus humboldtii,Mammalia,KR,IT,,skins,T,W
2003,II,Conepatus humboldtii,Mammalia,KR,IT,5.76,skins,T,W
2003,II,Conepatus humboldtii,Mammalia,US,IT,1,garments,T,W
2003,II,Hydnophora spp.,Anthozoa,BR,US,62,live,T,W
2003,II,Hydnophora spp.,Anthozoa,CA,US,,raw corals,T,W
2003,II,Hydnophora spp.,Anthozoa,CA,US,49,live,T,W
2003,II,Hydnophora spp.,Anthozoa,CA,US,40,live,T,W
2003,II,Hydnophora spp.,Anthozoa,CA,US,,raw corals,T,W
2003,II,Hydnophora spp.,Anthozoa,CA,US,3,live,T,W
2003,II,Hydnophora spp.,Anthozoa,CH,ID,,live,T,W
2003,II,Hydnophora spp.,Anthozoa,DE,PG,1,raw corals,P,W
2003,II,Hydnophora spp.,Anthozoa,DO,US,2,live,T,W
2003,II,Hydnophora spp.,Anthozoa,IL,US,5,live,T,W
2003,II,Hydnophora spp.,Anthozoa,MX,US,66,live,T,W
2003,II,Hydnophora spp.,Anthozoa,PT,US,4,live,Z,F
2003,II,Hydnophora spp.,Anthozoa,SG,FJ,,live,T,W
2003,II,Hydnophora spp.,Anthozoa,US,FJ,,live,T,W
2003,II,Hydnophora spp.,Anthozoa,US,ID,,live,T,I
2003,II,Hydnophora spp.,Anthozoa,US,ID,,live,T,W
2003,II,Hydnophora spp.,Anthozoa,US,SB,,live,T,W
2003,II,Hydnophora spp.,Anthozoa,US,TO,,raw corals,T,W
2003,II,Hydnophora spp.,Anthozoa,US,TO,,live,T,W
2003,II,Hydnophora spp.,Anthozoa,US,TO,,live,T,W
2003,II,Hydnophora spp.,Anthozoa,ZA,SB,,live,T,W
2003,II,Hydnophora exesa,Anthozoa,BE,ID,10,live,T,W
2003,II,Hydnophora exesa,Anthozoa,BR,ID,46,live,T,W
2003,II,Hydnophora exesa,Anthozoa,CA,ID,,raw corals,T,W
2003,II,Hydnophora exesa,Anthozoa,CA,ID,216,live,T,W
2003,II,Hydnophora exesa,Anthozoa,CH,ID,37,live,T,W
2003,II,Hydnophora exesa,Anthozoa,CN,ID,40,live,T,W
2003,II,Hydnophora exesa,Anthozoa,CR,US,1,live,T,W
2003,II,Hydnophora exesa,Anthozoa,CZ,ID,30,live,T,W
2003,II,Hydnophora exesa,Anthozoa,DE,ID,1073,live,T,W
2003,II,Hydnophora exesa,Anthozoa,DK,ID,20,live,T,W
2003,II,Hydnophora exesa,Anthozoa,ES,ID,98,live,T,W
2003,II,Hydnophora exesa,Anthozoa,FR,ID,1255,live,T,W
2003,II,Hydnophora exesa,Anthozoa,GB,ID,,raw corals,T,W
2003,II,Hydnophora exesa,Anthozoa,GB,ID,533,live,T,W
2003,II,Hydnophora exesa,Anthozoa,GR,ID,5,live,T,W
2003,II,Hydnophora exesa,Anthozoa,HK,ID,82,live,T,W
2003,II,Hydnophora exesa,Anthozoa,HU,ID,2,live,T,W
2003,II,Hydnophora exesa,Anthozoa,IL,ID,12,live,T,W
2003,II,Hydnophora exesa,Anthozoa,IT,ID,161,live,T,W
2003,II,Hydnophora exesa,Anthozoa,JP,ID,,raw corals,T,W
2003,II,Hydnophora exesa,Anthozoa,JP,ID,672,live,T,W
2003,II,Hydnophora exesa,Anthozoa,KR,ID,,raw corals,T,W
2003,II,Hydnophora exesa,Anthozoa,KR,ID,107,live,T,W
2003,II,Hydnophora exesa,Anthozoa,MO,ID,43,live,T,W
2003,II,Hydnophora exesa,Anthozoa,NL,ID,285,live,T,W
2003,II,Hydnophora exesa,Anthozoa,NZ,ID,7,live,T,W
2003,II,Hydnophora exesa,Anthozoa,PL,ID,9,live,T,W
2003,II,Hydnophora exesa,Anthozoa,RU,ID,61,live,T,W
2003,II,Hydnophora exesa,Anthozoa,SE,ID,23,live,T,W
2003,II,Hydnophora exesa,Anthozoa,TW,ID,74,live,T,W
2003,II,Hydnophora exesa,Anthozoa,UA,ID,1,live,T,W
2003,II,Hydnophora exesa,Anthozoa,US,ID,,raw corals,T,W
2003,II,Hydnophora exesa,Anthozoa,US,ID,5797,live,T,W
2003,II,Hydnophora exesa,Anthozoa,ZA,ID,20,live,T,W
2003,II,Hydnophora microconos,Anthozoa,AT,ID,3,live,T,W
2003,II,Hydnophora microconos,Anthozoa,BR,ID,15,live,T,W
2003,II,Hydnophora microconos,Anthozoa,CA,ID,,raw corals,T,W
2003,II,Hydnophora microconos,Anthozoa,CA,ID,131,live,T,W
2003,II,Hydnophora microconos,Anthozoa,CA,US,5,live,T,W
2003,II,Hydnophora microconos,Anthozoa,CH,ID,110,live,T,W
2003,II,Hydnophora microconos,Anthozoa,CN,ID,46,live,T,W
2003,II,Hydnophora microconos,Anthozoa,CY,ID,5,live,T,W
2003,II,Hydnophora microconos,Anthozoa,CZ,ID,37,live,T,W
2003,II,Hydnophora microconos,Anthozoa,DE,ID,204,live,T,W
2003,II,Hydnophora microconos,Anthozoa,DK,ID,5,live,T,W
2003,II,Hydnophora microconos,Anthozoa,ES,ID,32,live,T,W
2003,II,Hydnophora microconos,Anthozoa,FR,ID,43,live,T,W
2003,II,Hydnophora microconos,Anthozoa,GB,ID,71,live,T,W
2003,II,Hydnophora microconos,Anthozoa,HK,ID,212,live,T,W
2003,II,Hydnophora microconos,Anthozoa,HU,ID,20,live,T,W
2003,II,Hydnophora microconos,Anthozoa,IL,ID,52,live,T,W
2003,II,Hydnophora microconos,Anthozoa,IT,ID,10,live,T,W
2003,II,Hydnophora microconos,Anthozoa,JP,ID,,raw corals,T,W
2003,II,Hydnophora microconos,Anthozoa,JP,ID,569,live,T,W
2003,II,Hydnophora microconos,Anthozoa,KR,ID,91,live,T,W
2003,II,Hydnophora microconos,Anthozoa,KW,ID,6,live,T,W
2003,II,Hydnophora microconos,Anthozoa,NL,ID,22,live,T,W
2003,II,Hydnophora microconos,Anthozoa,NO,ID,20,live,T,W
2003,II,Hydnophora microconos,Anthozoa,NZ,ID,4,live,T,W
2003,II,Hydnophora microconos,Anthozoa,PL,ID,54,live,T,W
2003,II,Hydnophora microconos,Anthozoa,RU,ID,31,live,T,W
2003,II,Hydnophora microconos,Anthozoa,TW,ID,186,live,T,W
2003,II,Hydnophora microconos,Anthozoa,US,ID,,raw corals,T,W
2003,II,Hydnophora microconos,Anthozoa,US,ID,,live,T,C
2003,II,Hydnophora microconos,Anthozoa,US,ID,2574,live,T,W
2003,II,Hydnophora microconos,Anthozoa,ZA,ID,128,live,T,W
2003,II,Hydnophora rigida,Anthozoa,AT,ID,54,live,T,W
2003,II,Hydnophora rigida,Anthozoa,BR,ID,21,live,T,W
2003,II,Hydnophora rigida,Anthozoa,CA,FJ,,raw corals,T,W
2003,II,Hydnophora rigida,Anthozoa,CA,ID,,raw corals,T,W
2003,II,Hydnophora rigida,Anthozoa,CA,ID,127,live,T,W
2003,II,Hydnophora rigida,Anthozoa,CH,ID,78,live,T,W
2003,II,Hydnophora rigida,Anthozoa,CN,ID,35,live,T,W
2003,II,Hydnophora rigida,Anthozoa,CZ,ID,10,live,T,W
2003,II,Hydnophora rigida,Anthozoa,DE,FJ,,live,T,W
2003,II,Hydnophora rigida,Anthozoa,DE,ID,814,live,T,W
2003,II,Hydnophora rigida,Anthozoa,DK,ID,10,live,T,W
2003,II,Hydnophora rigida,Anthozoa,ES,ID,71,live,T,W
2003,II,Hydnophora rigida,Anthozoa,FI,ID,,live,T,W
2003,II,Hydnophora rigida,Anthozoa,FR,ID,49,live,T,W
2003,II,Hydnophora rigida,Anthozoa,GB,ID,,raw corals,T,W
