Year,App.,Taxon,Class,Importer,Exporter,Exporter_reported_quantity,Term,Purpose,Source
2017,II,Crocodylus niloticus,Reptilia,HK,GB,1,garments,T,C
2017,II,Crocodylus niloticus,Reptilia,HK,GB,60,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,HK,GB,2,garments,T,R
2017,II,Crocodylus niloticus,Reptilia,HK,GB,14,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,HK,GB,5,garments,T,R
2017,II,Crocodylus niloticus,Reptilia,HK,GB,18,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,HK,GB,93,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,HK,IT,2,leather products (small),T,W
2017,II,Crocodylus niloticus,Reptilia,HK,IT,1,leather products (small),P,C
2017,II,Crocodylus niloticus,Reptilia,HK,IT,1,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,HK,IT,5,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,HK,IT,1,leather products (small),P,C
2017,II,Crocodylus niloticus,Reptilia,HK,IT,7,leather products (small),P,R
2017,II,Crocodylus niloticus,Reptilia,HK,IT,6,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,HK,IT,8,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,HK,IT,1,skin pieces,T,R
2017,II,Crocodylus niloticus,Reptilia,HK,LU,4,leather products (small),T,W
2017,II,Crocodylus niloticus,Reptilia,HU,MZ,,trophies,H,W
2017,II,Crocodylus niloticus,Reptilia,HU,NA,,trophies,H,W
2017,II,Crocodylus niloticus,Reptilia,HU,ZA,,trophies,H,C
2017,II,Crocodylus niloticus,Reptilia,HU,ZA,,trophies,H,W
2017,II,Crocodylus niloticus,Reptilia,HU,ZM,,trophies,H,W
2017,II,Crocodylus niloticus,Reptilia,HU,ZW,,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,HU,ZW,,trophies,H,W
2017,II,Crocodylus niloticus,Reptilia,ID,AT,38,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,ID,ES,1,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,ID,ES,5,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,ID,FR,1,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,ID,FR,1.33,leather products (large),T,C
2017,II,Crocodylus niloticus,Reptilia,ID,FR,2,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,ID,FR,60,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,ID,IT,6,leather products (small),P,C
2017,II,Crocodylus niloticus,Reptilia,ID,IT,3,leather products (small),P,W
2017,II,Crocodylus niloticus,Reptilia,ID,IT,1,garments,P,R
2017,II,Crocodylus niloticus,Reptilia,ID,IT,6,leather products (small),P,C
2017,II,Crocodylus niloticus,Reptilia,ID,IT,18,leather products (small),P,R
2017,II,Crocodylus niloticus,Reptilia,ID,IT,2,leather products (small),P,W
2017,II,Crocodylus niloticus,Reptilia,ID,IT,2,skin pieces,T,R
2017,II,Crocodylus niloticus,Reptilia,IL,AT,27,skins,T,F
2017,II,Crocodylus niloticus,Reptilia,IL,GB,6,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,IL,IT,2,leather products (small),P,C
2017,II,Crocodylus niloticus,Reptilia,IL,IT,3,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,IL,IT,1,garments,P,R
2017,II,Crocodylus niloticus,Reptilia,IL,IT,1,leather products (large),P,R
2017,II,Crocodylus niloticus,Reptilia,IL,IT,1,leather products (small),P,R
2017,II,Crocodylus niloticus,Reptilia,IN,DK,3,live,B,C
2017,II,Crocodylus niloticus,Reptilia,IN,FR,7,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,IN,FR,11.5,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,IN,FR,84,skin pieces,T,R
2017,II,Crocodylus niloticus,Reptilia,IN,IT,1,garments,T,C
2017,II,Crocodylus niloticus,Reptilia,IN,IT,8,garments,T,C
2017,II,Crocodylus niloticus,Reptilia,IN,IT,11,leather products (small),P,C
2017,II,Crocodylus niloticus,Reptilia,IN,IT,2,leather products (small),P,W
2017,II,Crocodylus niloticus,Reptilia,IN,IT,1,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,IN,IT,9,garments,T,R
2017,II,Crocodylus niloticus,Reptilia,IN,IT,1,leather products (small),P,R
2017,II,Crocodylus niloticus,Reptilia,IN,IT,5,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,IN,IT,34,garments,T,C
2017,II,Crocodylus niloticus,Reptilia,IN,IT,12,garments,T,R
2017,II,Crocodylus niloticus,Reptilia,IN,IT,1,leather products (large),P,R
2017,II,Crocodylus niloticus,Reptilia,IN,IT,1,leather products (small),P,C
2017,II,Crocodylus niloticus,Reptilia,IN,IT,2,leather products (small),P,R
2017,II,Crocodylus niloticus,Reptilia,IN,IT,14,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,IN,IT,1,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,IQ,FR,3,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,IQ,IT,2,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,IQ,IT,1,garments,T,R
2017,II,Crocodylus niloticus,Reptilia,IQ,IT,3,garments,T,R
2017,II,Crocodylus niloticus,Reptilia,IQ,IT,18,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,IQ,IT,78,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,IR,IT,48,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,IT,AE,,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,IT,AE,,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,IT,AE,,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,IT,AE,,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,IT,BR,,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,IT,CA,,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,IT,CA,,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,IT,CA,,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,IT,CH,,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,IT,CH,,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,IT,CH,,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,IT,CH,,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,IT,CH,,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,IT,CH,,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,IT,CH,,leather products (small),T,W
2017,II,Crocodylus niloticus,Reptilia,IT,CN,,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,IT,CN,,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,IT,CN,,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,IT,CN,,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,IT,CN,,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,IT,ET,4,skins,T,R
2017,II,Crocodylus niloticus,Reptilia,IT,JP,,skin pieces,T,R
2017,II,Crocodylus niloticus,Reptilia,IT,JP,,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,IT,JP,,leather products (small),T,D
2017,II,Crocodylus niloticus,Reptilia,IT,JP,,skins,T,C
2017,II,Crocodylus niloticus,Reptilia,IT,JP,,skin pieces,T,C
2017,II,Crocodylus niloticus,Reptilia,IT,JP,,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,IT,JP,,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,IT,JP,,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,IT,JP,,skins,T,R
2017,II,Crocodylus niloticus,Reptilia,IT,KE,,skins,T,R
2017,II,Crocodylus niloticus,Reptilia,IT,KR,,skins,T,R
2017,II,Crocodylus niloticus,Reptilia,IT,KR,,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,IT,KR,,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,IT,KR,,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,IT,KW,,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,IT,KW,,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,IT,MW,5035,skins,T,R
2017,II,Crocodylus niloticus,Reptilia,IT,MX,,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,IT,MY,,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,IT,MY,,skin pieces,T,C
2017,II,Crocodylus niloticus,Reptilia,IT,MZ,,skins,T,R
2017,II,Crocodylus niloticus,Reptilia,IT,QA,,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,IT,QA,,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,IT,SG,,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,IT,SG,,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,IT,SG,,skins,T,R
2017,II,Crocodylus niloticus,Reptilia,IT,SG,,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,IT,SG,,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,IT,SG,,skins,T,C
2017,II,Crocodylus niloticus,Reptilia,IT,SG,,skins,T,R
2017,II,Crocodylus niloticus,Reptilia,IT,SG,,tails,T,R
2017,II,Crocodylus niloticus,Reptilia,IT,TH,,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,IT,TR,,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,IT,TW,,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,IT,TW,,leather products (large),T,C
2017,II,Crocodylus niloticus,Reptilia,IT,TW,,leather products (large),T,R
2017,II,Crocodylus niloticus,Reptilia,IT,TW,,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,IT,TW,,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,IT,US,,leather products (small),T,W
2017,II,Crocodylus niloticus,Reptilia,IT,US,,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,IT,US,,skins,T,C
2017,II,Crocodylus niloticus,Reptilia,IT,US,,skin pieces,T,C
2017,II,Crocodylus niloticus,Reptilia,IT,US,,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,IT,US,,skins,T,R
2017,II,Crocodylus niloticus,Reptilia,IT,US,,garments,T,C
2017,II,Crocodylus niloticus,Reptilia,IT,US,,garments,T,R
2017,II,Crocodylus niloticus,Reptilia,IT,US,,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,IT,US,,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,IT,US,,skin pieces,T,R
2017,II,Crocodylus niloticus,Reptilia,IT,VN,,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,IT,ZA,,skins,P,C
2017,II,Crocodylus niloticus,Reptilia,IT,ZA,,skins,T,C
2017,II,Crocodylus niloticus,Reptilia,IT,ZA,,skins,T,R
2017,II,Crocodylus niloticus,Reptilia,IT,ZM,,skins,T,R
2017,II,Crocodylus niloticus,Reptilia,IT,ZW,,skins,T,R
2017,II,Crocodylus niloticus,Reptilia,IT,ZW,,skins,T,W
2017,II,Crocodylus niloticus,Reptilia,JO,IT,3,leather products (small),P,C
2017,II,Crocodylus niloticus,Reptilia,JP,AT,5,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,JP,BE,13,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,JP,BE,1,leather products (small),T,W
2017,II,Crocodylus niloticus,Reptilia,JP,DE,1,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,JP,DE,32,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,JP,DE,9,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,JP,DE,12,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,JP,DE,34,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,JP,ES,1,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,JP,ES,40,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,JP,FR,16,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,JP,FR,42,skin pieces,T,C
2017,II,Crocodylus niloticus,Reptilia,JP,FR,8,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,JP,FR,2,jewellery,T,C
2017,II,Crocodylus niloticus,Reptilia,JP,FR,77,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,JP,FR,397.57,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,JP,FR,13,skins,T,R
2017,II,Crocodylus niloticus,Reptilia,JP,FR,12,skin pieces,T,C
2017,II,Crocodylus niloticus,Reptilia,JP,FR,69,skin pieces,T,R
2017,II,Crocodylus niloticus,Reptilia,JP,GB,6,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,JP,GB,6,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,JP,IT,2,leather products (large),T,C
2017,II,Crocodylus niloticus,Reptilia,JP,IT,1,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,JP,IT,4,leather products (small),P,C
2017,II,Crocodylus niloticus,Reptilia,JP,IT,3,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,JP,IT,16,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,JP,IT,1,leather products (small),P,C
2017,II,Crocodylus niloticus,Reptilia,JP,IT,1,garments,P,C
2017,II,Crocodylus niloticus,Reptilia,JP,IT,12,leather products (small),P,C
2017,II,Crocodylus niloticus,Reptilia,JP,IT,328,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,JP,IT,69,skin pieces,T,C
2017,II,Crocodylus niloticus,Reptilia,JP,IT,103,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,JP,IT,88,skin pieces,T,R
2017,II,Crocodylus niloticus,Reptilia,JP,IT,2,garments,T,R
2017,II,Crocodylus niloticus,Reptilia,JP,IT,1,leather products (large),P,C
2017,II,Crocodylus niloticus,Reptilia,JP,IT,1,leather products (large),P,R
2017,II,Crocodylus niloticus,Reptilia,JP,IT,10,leather products (small),P,C
2017,II,Crocodylus niloticus,Reptilia,JP,IT,20,leather products (small),P,R
2017,II,Crocodylus niloticus,Reptilia,JP,IT,1,leather products (small),P,W
2017,II,Crocodylus niloticus,Reptilia,JP,IT,1,leather products (small),Q,C
2017,II,Crocodylus niloticus,Reptilia,JP,IT,487,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,JP,IT,455,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,JP,IT,5,leather products (small),T,W
2017,II,Crocodylus niloticus,Reptilia,JP,IT,12,skin pieces,T,C
2017,II,Crocodylus niloticus,Reptilia,JP,IT,289,skin pieces,T,C
2017,II,Crocodylus niloticus,Reptilia,JP,IT,15,skin pieces,T,R
2017,II,Crocodylus niloticus,Reptilia,JP,NL,8,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,JP,NL,1,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,JP,NL,3,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,KE,IT,13,garments,T,C
2017,II,Crocodylus niloticus,Reptilia,KE,IT,7,garments,T,C
2017,II,Crocodylus niloticus,Reptilia,KE,IT,1,garments,T,R
2017,II,Crocodylus niloticus,Reptilia,KH,FR,5,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,KH,IT,2,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,KH,IT,62,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,KH,IT,3,leather products (large),T,R
2017,II,Crocodylus niloticus,Reptilia,KH,IT,1,leather products (small),P,C
2017,II,Crocodylus niloticus,Reptilia,KH,IT,1,leather products (small),P,R
2017,II,Crocodylus niloticus,Reptilia,KH,IT,22,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,KH,IT,11,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,KP,IT,2,leather products (small),P,C
2017,II,Crocodylus niloticus,Reptilia,KR,AT,6,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,KR,BE,9,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,KR,DE,7,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,KR,ES,5,skins,T,C
2017,II,Crocodylus niloticus,Reptilia,KR,ES,1,skins,T,C
2017,II,Crocodylus niloticus,Reptilia,KR,ES,20,skins,T,C
2017,II,Crocodylus niloticus,Reptilia,KR,ES,18,skins,T,R
2017,II,Crocodylus niloticus,Reptilia,KR,ES,347,skins,T,R
2017,II,Crocodylus niloticus,Reptilia,KR,ES,24,skins,T,C
2017,II,Crocodylus niloticus,Reptilia,KR,ES,657,skins,T,R
2017,II,Crocodylus niloticus,Reptilia,KR,ES,3,skins,T,C
2017,II,Crocodylus niloticus,Reptilia,KR,ES,1257,skins,T,C
2017,II,Crocodylus niloticus,Reptilia,KR,ES,340,skins,T,R
2017,II,Crocodylus niloticus,Reptilia,KR,ES,1,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,KR,ES,441,skins,T,C
2017,II,Crocodylus niloticus,Reptilia,KR,ES,3679,skins,T,R
2017,II,Crocodylus niloticus,Reptilia,KR,FR,10,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,KR,FR,24,skins,T,C
2017,II,Crocodylus niloticus,Reptilia,KR,FR,65,skin pieces,T,C
2017,II,Crocodylus niloticus,Reptilia,KR,FR,96,skins,T,R
2017,II,Crocodylus niloticus,Reptilia,KR,FR,1,skins,T,W
2017,II,Crocodylus niloticus,Reptilia,KR,FR,3,carvings,T,R
2017,II,Crocodylus niloticus,Reptilia,KR,FR,14,garments,T,R
2017,II,Crocodylus niloticus,Reptilia,KR,FR,3,jewellery,T,R
2017,II,Crocodylus niloticus,Reptilia,KR,FR,4.83,leather products (large),T,R
2017,II,Crocodylus niloticus,Reptilia,KR,FR,19,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,KR,FR,256,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,KR,FR,197,skins,T,C
2017,II,Crocodylus niloticus,Reptilia,KR,FR,2389,skins,T,R
2017,II,Crocodylus niloticus,Reptilia,KR,FR,12,skin pieces,T,C
2017,II,Crocodylus niloticus,Reptilia,KR,FR,61,skin pieces,T,R
2017,II,Crocodylus niloticus,Reptilia,KR,IT,1,leather products (small),P,R
2017,II,Crocodylus niloticus,Reptilia,KR,IT,1,leather products (small),T,W
2017,II,Crocodylus niloticus,Reptilia,KR,IT,10,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,KR,IT,63,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,KR,IT,12,garments,T,C
2017,II,Crocodylus niloticus,Reptilia,KR,IT,5,leather products (small),P,C
2017,II,Crocodylus niloticus,Reptilia,KR,IT,558,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,KR,IT,725,skins,T,C
2017,II,Crocodylus niloticus,Reptilia,KR,IT,1,skin pieces,T,C
2017,II,Crocodylus niloticus,Reptilia,KR,IT,131,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,KR,IT,18,garments,T,R
2017,II,Crocodylus niloticus,Reptilia,KR,IT,10,leather products (large),T,R
2017,II,Crocodylus niloticus,Reptilia,KR,IT,6,leather products (small),P,C
2017,II,Crocodylus niloticus,Reptilia,KR,IT,9,leather products (small),P,R
2017,II,Crocodylus niloticus,Reptilia,KR,IT,359,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,KR,IT,3059,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,KR,IT,280,skins,T,C
2017,II,Crocodylus niloticus,Reptilia,KR,IT,1078,skins,T,R
2017,II,Crocodylus niloticus,Reptilia,KR,IT,289,skin pieces,T,C
2017,II,Crocodylus niloticus,Reptilia,KR,IT,9,skin pieces,T,R
2017,II,Crocodylus niloticus,Reptilia,KR,NL,1,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,KR,NL,1,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,KW,ES,3,skins,T,C
2017,II,Crocodylus niloticus,Reptilia,KW,ES,1,skins,T,R
2017,II,Crocodylus niloticus,Reptilia,KW,ES,4,skins,T,C
2017,II,Crocodylus niloticus,Reptilia,KW,ES,1,skins,T,R
2017,II,Crocodylus niloticus,Reptilia,KW,FR,0.5,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,KW,FR,7.5,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,KW,FR,6,skin pieces,T,R
2017,II,Crocodylus niloticus,Reptilia,KW,GB,2,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,KW,GB,1,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,KW,GB,1,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,KW,IT,1,leather products (small),P,R
2017,II,Crocodylus niloticus,Reptilia,KW,IT,2,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,KW,IT,4,leather products (small),P,C
2017,II,Crocodylus niloticus,Reptilia,KW,IT,6,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,KW,IT,4,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,KW,IT,6,leather products (small),P,C
2017,II,Crocodylus niloticus,Reptilia,KW,IT,17,leather products (small),P,R
2017,II,Crocodylus niloticus,Reptilia,KW,IT,78,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,KW,IT,31,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,KZ,FR,2,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,KZ,FR,6,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,KZ,FR,1,skin pieces,T,C
2017,II,Crocodylus niloticus,Reptilia,KZ,IT,17,garments,T,C
2017,II,Crocodylus niloticus,Reptilia,KZ,IT,5,leather products (small),P,C
2017,II,Crocodylus niloticus,Reptilia,KZ,IT,26,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,KZ,IT,10,garments,T,R
2017,II,Crocodylus niloticus,Reptilia,KZ,IT,13.5,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,KZ,IT,1,garments,P,C
2017,II,Crocodylus niloticus,Reptilia,KZ,IT,67,garments,T,R
2017,II,Crocodylus niloticus,Reptilia,KZ,IT,1,leather products (large),P,R
2017,II,Crocodylus niloticus,Reptilia,KZ,IT,4,leather products (small),P,C
2017,II,Crocodylus niloticus,Reptilia,KZ,IT,2,leather products (small),P,R
2017,II,Crocodylus niloticus,Reptilia,KZ,IT,13,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,KZ,IT,146.5,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,LB,FR,1,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,LB,FR,10,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,LB,FR,14,skin pieces,T,R
2017,II,Crocodylus niloticus,Reptilia,LB,IT,6,garments,T,R
2017,II,Crocodylus niloticus,Reptilia,LB,IT,2,leather products (small),P,R
2017,II,Crocodylus niloticus,Reptilia,LB,IT,3,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,LI,IT,2,leather products (small),P,C
2017,II,Crocodylus niloticus,Reptilia,LI,IT,1,leather products (small),P,R
2017,II,Crocodylus niloticus,Reptilia,LI,IT,14,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,LT,CH,,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,LT,UA,,live,Q,C
2017,II,Crocodylus niloticus,Reptilia,LT,ZW,,trophies,H,W
2017,II,Crocodylus niloticus,Reptilia,LV,CH,,leather products (small),,
2017,II,Crocodylus niloticus,Reptilia,LV,HK,,leather products (small),,
2017,II,Crocodylus niloticus,Reptilia,LY,IT,1,leather products (small),P,R
2017,II,Crocodylus niloticus,Reptilia,MA,IT,10,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,MA,IT,2,leather products (small),P,C
2017,II,Crocodylus niloticus,Reptilia,MA,IT,2,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,MC,DE,2,leather products (small),T,W
2017,II,Crocodylus niloticus,Reptilia,MC,DE,48,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,MC,DE,21,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,MC,FR,1,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,MC,FR,2,leather products (large),T,C
2017,II,Crocodylus niloticus,Reptilia,MC,FR,8.5,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,MC,FR,3,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,MC,FR,5,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,MC,FR,93.5,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,MC,FR,4.83,skin pieces,T,R
2017,II,Crocodylus niloticus,Reptilia,MC,IT,20,garments,T,C
2017,II,Crocodylus niloticus,Reptilia,MC,IT,45,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,MC,IT,17,garments,T,R
2017,II,Crocodylus niloticus,Reptilia,MC,IT,86,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,MC,IT,74,garments,T,R
2017,II,Crocodylus niloticus,Reptilia,MC,IT,77,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,MC,IT,144,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,MC,IT,16,skin pieces,T,C
2017,II,Crocodylus niloticus,Reptilia,MD,IT,2,leather products (small),P,A
2017,II,Crocodylus niloticus,Reptilia,MD,IT,2,leather products (small),P,C
2017,II,Crocodylus niloticus,Reptilia,ME,IT,1,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,ME,IT,1,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,ME,IT,10,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,MG,FR,3,skins,T,C
2017,II,Crocodylus niloticus,Reptilia,MG,FR,5,skins,T,R
2017,II,Crocodylus niloticus,Reptilia,MG,FR,21,skins,T,C
2017,II,Crocodylus niloticus,Reptilia,MG,FR,14,skins,T,R
2017,II,Crocodylus niloticus,Reptilia,MH,IT,1,leather products (small),P,R
2017,II,Crocodylus niloticus,Reptilia,MH,IT,2,leather products (small),P,C
2017,II,Crocodylus niloticus,Reptilia,MH,IT,2,leather products (small),P,R
2017,II,Crocodylus niloticus,Reptilia,MK,IT,1,leather products (small),P,C
2017,II,Crocodylus niloticus,Reptilia,MN,IT,2,leather products (small),P,C
2017,II,Crocodylus niloticus,Reptilia,MO,BE,6,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,MO,FR,8,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,MO,FR,4,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,MO,FR,136,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,MO,FR,8,leather products (small),T,W
2017,II,Crocodylus niloticus,Reptilia,MO,FR,2,skin pieces,T,C
2017,II,Crocodylus niloticus,Reptilia,MO,FR,6,skin pieces,T,R
2017,II,Crocodylus niloticus,Reptilia,MO,GB,2,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,MO,IT,1,leather products (small),P,C
