Year,App,Taxon,Class,Importer,Exporter,Exporter_reported_quantity,Term,Purpose,Source
2002,II,Chamaeleo spp.,Reptilia,US,MG,6,bodies,S,W
2002,II,Chamaeleo spp.,Reptilia,US,MG,,live,T,R
2002,II,Chamaeleo spp.,Reptilia,US,MG,,live,T,W
2002,II,Chamaeleo spp.,Reptilia,US,TZ,,live,T,W
2002,II,Chamaeleo africanus,Reptilia,DE,EG,3,bodies,S,W
2002,II,Chamaeleo africanus,Reptilia,DE,EG,12,live,S,W
2002,II,Chamaeleo africanus,Reptilia,JP,SD,330,live,T,W
2002,II,Chamaeleo africanus,Reptilia,NL,ML,50,live,T,W
2002,II,Chamaeleo africanus,Reptilia,NL,NE,,live,T,W
2002,II,Chamaeleo africanus,Reptilia,US,TZ,,live,T,W
2002,II,Chamaeleo calyptratus,Reptilia,AT,SK,,live,,I
2002,II,Chamaeleo calyptratus,Reptilia,BE,CZ,70,live,T,C
2002,II,Chamaeleo calyptratus,Reptilia,BG,CZ,12,live,T,C
2002,II,Chamaeleo calyptratus,Reptilia,CA,SK,1621,live,T,C
2002,II,Chamaeleo calyptratus,Reptilia,CA,US,11,live,T,C
2002,II,Chamaeleo calyptratus,Reptilia,CA,US,,live,T,C
2002,II,Chamaeleo calyptratus,Reptilia,CH,DE,3,live,T,W
2002,II,Chamaeleo calyptratus,Reptilia,CH,US,4,live,T,C
2002,II,Chamaeleo calyptratus,Reptilia,DE,CH,4,live,,C
2002,II,Chamaeleo calyptratus,Reptilia,DE,CZ,,live,P,C
2002,II,Chamaeleo calyptratus,Reptilia,DE,CZ,360,live,T,C
2002,II,Chamaeleo calyptratus,Reptilia,DE,UA,170,live,T,C
2002,II,Chamaeleo calyptratus,Reptilia,DE,US,1,live,P,F
2002,II,Chamaeleo calyptratus,Reptilia,ES,CA,35,live,T,C
2002,II,Chamaeleo calyptratus,Reptilia,ES,CZ,100,live,T,C
2002,II,Chamaeleo calyptratus,Reptilia,ES,UA,100,live,T,C
2002,II,Chamaeleo calyptratus,Reptilia,FI,US,1,live,T,W
2002,II,Chamaeleo calyptratus,Reptilia,FI,US,,live,Z,W
2002,II,Chamaeleo calyptratus,Reptilia,FR,CZ,370,live,T,C
2002,II,Chamaeleo calyptratus,Reptilia,FR,SK,1327,live,T,C
2002,II,Chamaeleo calyptratus,Reptilia,FR,UA,100,live,T,C
2002,II,Chamaeleo calyptratus,Reptilia,HK,CA,,live,T,C
2002,II,Chamaeleo calyptratus,Reptilia,HK,CA,160,live,T,C
2002,II,Chamaeleo calyptratus,Reptilia,ID,UA,100,live,T,C
2002,II,Chamaeleo calyptratus,Reptilia,ID,US,20,live,T,C
2002,II,Chamaeleo calyptratus,Reptilia,IT,UA,50,live,T,C
2002,II,Chamaeleo calyptratus,Reptilia,JP,CA,106,live,T,C
2002,II,Chamaeleo calyptratus,Reptilia,JP,CA,26,live,T,C
2002,II,Chamaeleo calyptratus,Reptilia,JP,CZ,626,live,T,C
2002,II,Chamaeleo calyptratus,Reptilia,JP,SD,,live,T,W
2002,II,Chamaeleo calyptratus,Reptilia,JP,SK,158,live,T,C
2002,II,Chamaeleo calyptratus,Reptilia,JP,UA,304,live,T,C
2002,II,Chamaeleo calyptratus,Reptilia,JP,US,8,live,T,C
2002,II,Chamaeleo calyptratus,Reptilia,JP,US,40,live,T,C
2002,II,Chamaeleo calyptratus,Reptilia,JP,US,40,live,T,W
2002,II,Chamaeleo calyptratus,Reptilia,KR,SK,50,live,T,C
2002,II,Chamaeleo calyptratus,Reptilia,KR,US,6,live,T,C
2002,II,Chamaeleo calyptratus,Reptilia,MX,US,125,live,T,C
2002,II,Chamaeleo calyptratus,Reptilia,NO,SE,2,live,T,C
2002,II,Chamaeleo calyptratus,Reptilia,NO,SE,,live,Z,C
2002,II,Chamaeleo calyptratus,Reptilia,PA,US,12,live,T,C
2002,II,Chamaeleo calyptratus,Reptilia,PT,RU,4,live,Z,C
2002,II,Chamaeleo calyptratus,Reptilia,SE,CZ,300,live,T,C
2002,II,Chamaeleo calyptratus,Reptilia,SE,UA,300,live,T,C
2002,II,Chamaeleo calyptratus,Reptilia,TW,CA,1,live,P,C
2002,II,Chamaeleo calyptratus,Reptilia,TW,CA,12,live,T,C
2002,II,Chamaeleo calyptratus,Reptilia,TW,CZ,499,live,T,C
2002,II,Chamaeleo calyptratus,Reptilia,TW,JP,150,live,T,W
2002,II,Chamaeleo calyptratus,Reptilia,TW,US,120,live,T,C
2002,II,Chamaeleo calyptratus,Reptilia,TW,US,100,live,T,C
2002,II,Chamaeleo calyptratus,Reptilia,TW,US,200,live,T,C
2002,II,Chamaeleo calyptratus,Reptilia,US,CA,,live,T,C
2002,II,Chamaeleo calyptratus,Reptilia,US,CZ,802,live,T,C
2002,II,Chamaeleo calyptratus,Reptilia,US,SK,3116,live,T,C
2002,II,Chamaeleo calyptratus,Reptilia,US,SV,2410,live,T,C
2002,II,Chamaeleo calyptratus,Reptilia,US,UA,400,live,T,C
2002,II,Chamaeleo calyptratus,Reptilia,US,UA,,live,T,W
2002,II,Chamaeleo calyptratus,Reptilia,US,YE,,live,T,W
2002,II,Chamaeleo chamaeleon,Reptilia,CH,DE,,live,P,W
2002,II,Chamaeleo chamaeleon,Reptilia,CH,DE,6,live,S,W
2002,II,Chamaeleo chamaeleon,Reptilia,CH,DE,,live,P,C
2002,II,Chamaeleo chamaeleon,Reptilia,CH,DE,3,live,T,C
2002,II,Chamaeleo chamaeleon,Reptilia,DE,EG,,bodies,S,W
2002,II,Chamaeleo chamaeleon,Reptilia,DE,EG,25,live,S,W
2002,II,Chamaeleo chamaeleon,Reptilia,ES,DZ,,live,,I
2002,II,Chamaeleo chamaeleon,Reptilia,ES,MA,,live,,I
2002,II,Chamaeleo chamaeleon,Reptilia,JP,LB,,live,T,W
2002,II,Chamaeleo chamaeleon,Reptilia,NL,ML,100,live,T,W
2002,II,Chamaeleo chamaeleon,Reptilia,SE,DK,22,live,B,C
2002,II,Chamaeleo dilepis,Reptilia,BD,TZ,2,live,T,W
2002,II,Chamaeleo dilepis,Reptilia,BE,TZ,189,live,T,W
2002,II,Chamaeleo dilepis,Reptilia,CA,TZ,112,live,T,W
2002,II,Chamaeleo dilepis,Reptilia,CA,US,,live,T,W
2002,II,Chamaeleo dilepis,Reptilia,CH,DE,2,live,T,C
2002,II,Chamaeleo dilepis,Reptilia,DE,BJ,,bodies,S,R
2002,II,Chamaeleo dilepis,Reptilia,DE,BJ,,bodies,S,W
2002,II,Chamaeleo dilepis,Reptilia,DE,TZ,9,bodies,S,W
2002,II,Chamaeleo dilepis,Reptilia,DE,TZ,390,live,T,W
2002,II,Chamaeleo dilepis,Reptilia,DE,UG,,live,T,W
2002,II,Chamaeleo dilepis,Reptilia,DK,TZ,31,live,T,W
2002,II,Chamaeleo dilepis,Reptilia,ES,TZ,60,live,T,W
2002,II,Chamaeleo dilepis,Reptilia,FR,BI,100,live,T,W
2002,II,Chamaeleo dilepis,Reptilia,FR,TZ,102,live,T,W
2002,II,Chamaeleo dilepis,Reptilia,GB,GH,,live,,I
2002,II,Chamaeleo dilepis,Reptilia,GB,TZ,30,live,T,W
2002,II,Chamaeleo dilepis,Reptilia,GB,TZ,,live,,I
2002,II,Chamaeleo dilepis,Reptilia,GB,UG,,live,T,W
2002,II,Chamaeleo dilepis,Reptilia,GB,UG,,live,,I
2002,II,Chamaeleo dilepis,Reptilia,HK,TZ,15,live,T,W
2002,II,Chamaeleo dilepis,Reptilia,HK,US,12,live,T,W
2002,II,Chamaeleo dilepis,Reptilia,ID,TZ,12,live,T,W
2002,II,Chamaeleo dilepis,Reptilia,IT,TZ,100,live,T,W
2002,II,Chamaeleo dilepis,Reptilia,IT,UG,20,live,T,W
2002,II,Chamaeleo dilepis,Reptilia,JP,TZ,308,live,T,W
2002,II,Chamaeleo dilepis,Reptilia,JP,UG,20,live,T,W
2002,II,Chamaeleo dilepis,Reptilia,JP,US,55,live,T,W
2002,II,Chamaeleo dilepis,Reptilia,JP,US,,live,T,W
2002,II,Chamaeleo dilepis,Reptilia,KR,TZ,,live,Q,W
2002,II,Chamaeleo dilepis,Reptilia,KR,TZ,4,live,T,W
2002,II,Chamaeleo dilepis,Reptilia,MX,US,18,live,T,W
2002,II,Chamaeleo dilepis,Reptilia,MX,US,28,live,T,W
2002,II,Chamaeleo dilepis,Reptilia,NL,MZ,35,live,T,W
2002,II,Chamaeleo dilepis,Reptilia,NL,TZ,349,live,T,W
2002,II,Chamaeleo dilepis,Reptilia,NL,UG,20,live,T,W
2002,II,Chamaeleo dilepis,Reptilia,PL,TZ,89,live,T,W
2002,II,Chamaeleo dilepis,Reptilia,SV,US,71,live,T,W
2002,II,Chamaeleo dilepis,Reptilia,TW,US,50,live,T,W
2002,II,Chamaeleo dilepis,Reptilia,TW,US,40,live,T,W
2002,II,Chamaeleo dilepis,Reptilia,US,CA,4,live,T,C
2002,II,Chamaeleo dilepis,Reptilia,US,DE,1,live,P,W
2002,II,Chamaeleo dilepis,Reptilia,US,MZ,5000,live,T,W
2002,II,Chamaeleo dilepis,Reptilia,US,TZ,,bodies,T,I
2002,II,Chamaeleo dilepis,Reptilia,US,TZ,,live,T,C
2002,II,Chamaeleo dilepis,Reptilia,US,TZ,10,live,T,F
2002,II,Chamaeleo dilepis,Reptilia,US,TZ,,live,T,I
2002,II,Chamaeleo dilepis,Reptilia,US,TZ,3326,live,T,W
2002,II,Chamaeleo dilepis,Reptilia,US,UG,245,live,T,W
2002,II,Chamaeleo dilepis,Reptilia,US,ZA,,live,T,W
2002,II,Chamaeleo dilepis,Reptilia,ZA,GA,7,specimens,S,W
2002,II,Chamaeleo gracilis,Reptilia,BE,TG,200,live,T,R
2002,II,Chamaeleo gracilis,Reptilia,BE,TG,200,live,T,W
2002,II,Chamaeleo gracilis,Reptilia,BE,TZ,66,live,T,W
2002,II,Chamaeleo gracilis,Reptilia,CA,GH,8,live,T,W
2002,II,Chamaeleo gracilis,Reptilia,CZ,GH,20,live,T,W
2002,II,Chamaeleo gracilis,Reptilia,DE,BJ,,bodies,S,W
2002,II,Chamaeleo gracilis,Reptilia,DE,BJ,,live,T,R
2002,II,Chamaeleo gracilis,Reptilia,DE,GH,190,live,T,W
2002,II,Chamaeleo gracilis,Reptilia,DE,TG,100,live,T,R
2002,II,Chamaeleo gracilis,Reptilia,DE,TG,45,live,T,W
2002,II,Chamaeleo gracilis,Reptilia,DE,TZ,142,live,T,W
2002,II,Chamaeleo gracilis,Reptilia,DK,GH,5,live,T,W
2002,II,Chamaeleo gracilis,Reptilia,DK,TG,25,live,T,R
2002,II,Chamaeleo gracilis,Reptilia,ES,BJ,,live,T,R
2002,II,Chamaeleo gracilis,Reptilia,ES,GH,25,live,T,W
2002,II,Chamaeleo gracilis,Reptilia,ES,TG,25,live,T,R
2002,II,Chamaeleo gracilis,Reptilia,ES,TZ,,live,T,W
2002,II,Chamaeleo gracilis,Reptilia,FR,TG,350,live,T,R
2002,II,Chamaeleo gracilis,Reptilia,FR,TG,320,live,T,W
2002,II,Chamaeleo gracilis,Reptilia,GB,GH,22,live,T,W
2002,II,Chamaeleo gracilis,Reptilia,GB,TZ,,live,,I
2002,II,Chamaeleo gracilis,Reptilia,GB,UG,,live,,I
2002,II,Chamaeleo gracilis,Reptilia,GH,TG,,live,T,R
2002,II,Chamaeleo gracilis,Reptilia,GT,US,,live,T,C
2002,II,Chamaeleo gracilis,Reptilia,HK,TG,50,live,T,W
2002,II,Chamaeleo gracilis,Reptilia,ID,TZ,15,live,T,W
2002,II,Chamaeleo gracilis,Reptilia,IT,GH,40,live,T,W
2002,II,Chamaeleo gracilis,Reptilia,IT,TG,75,live,T,R
2002,II,Chamaeleo gracilis,Reptilia,IT,TG,50,live,T,W
2002,II,Chamaeleo gracilis,Reptilia,JP,CM,30,live,T,W
2002,II,Chamaeleo gracilis,Reptilia,JP,GH,100,live,T,W
2002,II,Chamaeleo gracilis,Reptilia,JP,TG,100,live,T,R
2002,II,Chamaeleo gracilis,Reptilia,JP,TZ,92,live,T,W
2002,II,Chamaeleo gracilis,Reptilia,MX,US,100,live,T,R
2002,II,Chamaeleo gracilis,Reptilia,MY,GH,20,live,T,R
2002,II,Chamaeleo gracilis,Reptilia,MY,TG,30,live,T,R
2002,II,Chamaeleo gracilis,Reptilia,NL,TG,,live,T,W
2002,II,Chamaeleo gracilis,Reptilia,NL,TZ,22,live,T,W
2002,II,Chamaeleo gracilis,Reptilia,NL,UG,45,live,T,W
2002,II,Chamaeleo gracilis,Reptilia,PH,GH,,live,B,W
2002,II,Chamaeleo gracilis,Reptilia,TH,TG,20,live,T,R
2002,II,Chamaeleo gracilis,Reptilia,TW,US,20,live,T,R
2002,II,Chamaeleo gracilis,Reptilia,TW,US,8,live,T,W
2002,II,Chamaeleo gracilis,Reptilia,US,BJ,,live,T,R
2002,II,Chamaeleo gracilis,Reptilia,US,BJ,,live,T,W
2002,II,Chamaeleo gracilis,Reptilia,US,CH,,live,T,W
2002,II,Chamaeleo gracilis,Reptilia,US,GA,,live,T,W
2002,II,Chamaeleo gracilis,Reptilia,US,GH,180,live,T,R
2002,II,Chamaeleo gracilis,Reptilia,US,GH,150,live,T,R
2002,II,Chamaeleo gracilis,Reptilia,US,GH,,live,T,R
2002,II,Chamaeleo gracilis,Reptilia,US,GH,270,live,T,W
2002,II,Chamaeleo gracilis,Reptilia,US,TG,260,live,T,R
2002,II,Chamaeleo gracilis,Reptilia,US,TG,,live,T,W
2002,II,Chamaeleo gracilis,Reptilia,US,TZ,448,live,T,W
2002,II,Chamaeleo gracilis,Reptilia,US,UG,,live,T,W
2002,II,Chamaeleo jacksonii,Reptilia,BD,TZ,4,live,T,W
2002,II,Chamaeleo jacksonii,Reptilia,BE,TZ,14,live,T,W
2002,II,Chamaeleo jacksonii,Reptilia,CA,TZ,79,live,T,W
2002,II,Chamaeleo jacksonii,Reptilia,DE,TZ,8,live,T,F
2002,II,Chamaeleo jacksonii,Reptilia,DE,TZ,130,live,T,W
2002,II,Chamaeleo jacksonii,Reptilia,DK,TZ,10,live,T,W
2002,II,Chamaeleo jacksonii,Reptilia,ES,TZ,31,live,T,W
2002,II,Chamaeleo jacksonii,Reptilia,FR,TZ,20,live,T,F
2002,II,Chamaeleo jacksonii,Reptilia,FR,TZ,33,live,T,W
2002,II,Chamaeleo jacksonii,Reptilia,GB,TZ,30,live,T,F
2002,II,Chamaeleo jacksonii,Reptilia,GB,TZ,41,live,T,W
2002,II,Chamaeleo jacksonii,Reptilia,GB,TZ,,live,,I
2002,II,Chamaeleo jacksonii,Reptilia,ID,TZ,15,live,T,W
2002,II,Chamaeleo jacksonii,Reptilia,IT,TZ,40,live,T,W
2002,II,Chamaeleo jacksonii,Reptilia,JP,TZ,100,live,T,W
2002,II,Chamaeleo jacksonii,Reptilia,NL,TZ,45,live,T,W
2002,II,Chamaeleo jacksonii,Reptilia,US,TZ,,live,T,C
2002,II,Chamaeleo jacksonii,Reptilia,US,TZ,341,live,T,W
2002,II,Chamaeleo senegalensis,Reptilia,AT,BJ,50,live,T,R
2002,II,Chamaeleo senegalensis,Reptilia,BE,TG,200,live,T,W
2002,II,Chamaeleo senegalensis,Reptilia,CA,GH,20,live,T,R
2002,II,Chamaeleo senegalensis,Reptilia,CA,GH,28,live,T,W
2002,II,Chamaeleo senegalensis,Reptilia,CA,US,12,live,T,W
2002,II,Chamaeleo senegalensis,Reptilia,CZ,GH,20,live,T,W
2002,II,Chamaeleo senegalensis,Reptilia,DE,BJ,,bodies,S,W
2002,II,Chamaeleo senegalensis,Reptilia,DE,BJ,80,live,T,R
2002,II,Chamaeleo senegalensis,Reptilia,DE,GH,32,live,T,W
2002,II,Chamaeleo senegalensis,Reptilia,DE,TG,,live,T,R
2002,II,Chamaeleo senegalensis,Reptilia,DE,TG,50,live,T,W
2002,II,Chamaeleo senegalensis,Reptilia,DE,US,2,live,T,R
2002,II,Chamaeleo senegalensis,Reptilia,DK,GH,25,live,T,W
2002,II,Chamaeleo senegalensis,Reptilia,DK,TG,50,live,T,R
2002,II,Chamaeleo senegalensis,Reptilia,ES,BJ,1150,live,T,R
2002,II,Chamaeleo senegalensis,Reptilia,ES,GH,25,live,T,W
2002,II,Chamaeleo senegalensis,Reptilia,ES,TG,650,live,T,R
2002,II,Chamaeleo senegalensis,Reptilia,FR,BJ,400,live,T,R
2002,II,Chamaeleo senegalensis,Reptilia,FR,TG,720,live,T,R
2002,II,Chamaeleo senegalensis,Reptilia,FR,TG,500,live,T,W
2002,II,Chamaeleo senegalensis,Reptilia,FR,YU,,live,T,W
2002,II,Chamaeleo senegalensis,Reptilia,GB,GH,77,live,T,W
2002,II,Chamaeleo senegalensis,Reptilia,GB,TZ,,live,,I
2002,II,Chamaeleo senegalensis,Reptilia,GH,BJ,4550,live,T,R
2002,II,Chamaeleo senegalensis,Reptilia,GH,TG,,live,T,R
2002,II,Chamaeleo senegalensis,Reptilia,GT,US,,live,T,R
2002,II,Chamaeleo senegalensis,Reptilia,GT,US,,live,T,C
2002,II,Chamaeleo senegalensis,Reptilia,HK,TG,50,live,T,R
2002,II,Chamaeleo senegalensis,Reptilia,HK,US,,live,T,R
2002,II,Chamaeleo senegalensis,Reptilia,IT,GH,100,live,T,R
2002,II,Chamaeleo senegalensis,Reptilia,IT,GH,115,live,T,W
2002,II,Chamaeleo senegalensis,Reptilia,IT,TG,600,live,T,R
2002,II,Chamaeleo senegalensis,Reptilia,IT,TG,,live,T,W
2002,II,Chamaeleo senegalensis,Reptilia,JP,BJ,10,live,T,R
2002,II,Chamaeleo senegalensis,Reptilia,JP,GH,100,live,T,R
2002,II,Chamaeleo senegalensis,Reptilia,JP,GH,200,live,T,W
2002,II,Chamaeleo senegalensis,Reptilia,JP,TG,100,live,T,R
2002,II,Chamaeleo senegalensis,Reptilia,JP,TG,100,live,T,W
2002,II,Chamaeleo senegalensis,Reptilia,JP,US,6,live,T,R
2002,II,Chamaeleo senegalensis,Reptilia,JP,US,58,live,T,R
2002,II,Chamaeleo senegalensis,Reptilia,KR,US,50,live,T,R
2002,II,Chamaeleo senegalensis,Reptilia,KR,US,2,live,T,R
2002,II,Chamaeleo senegalensis,Reptilia,MX,US,131,live,T,R
2002,II,Chamaeleo senegalensis,Reptilia,NL,BJ,188,live,T,R
2002,II,Chamaeleo senegalensis,Reptilia,NL,TG,100,live,T,R
2002,II,Chamaeleo senegalensis,Reptilia,NL,UG,100,live,T,W
2002,II,Chamaeleo senegalensis,Reptilia,TH,TG,20,live,T,W
2002,II,Chamaeleo senegalensis,Reptilia,TW,US,18,live,T,R
2002,II,Chamaeleo senegalensis,Reptilia,TW,US,20,live,T,R
2002,II,Chamaeleo senegalensis,Reptilia,US,BJ,2850,live,T,R
2002,II,Chamaeleo senegalensis,Reptilia,US,BJ,,live,T,W
2002,II,Chamaeleo senegalensis,Reptilia,US,CH,,live,T,W
2002,II,Chamaeleo senegalensis,Reptilia,US,GA,,live,T,W
2002,II,Chamaeleo senegalensis,Reptilia,US,GH,3430,live,T,R
2002,II,Chamaeleo senegalensis,Reptilia,US,GH,,live,T,W
2002,II,Chamaeleo senegalensis,Reptilia,US,GH,250,live,T,R
2002,II,Chamaeleo senegalensis,Reptilia,US,GH,,live,T,W
2002,II,Chamaeleo senegalensis,Reptilia,US,GH,,bodies,T,W
2002,II,Chamaeleo senegalensis,Reptilia,US,GH,,live,T,R
2002,II,Chamaeleo senegalensis,Reptilia,US,GH,700,live,T,W
2002,II,Chamaeleo senegalensis,Reptilia,US,TG,1315,live,T,R
2002,II,Chamaeleo senegalensis,Reptilia,US,TG,,live,T,W
2002,II,Furcifer spp.,Reptilia,US,MG,,specimens,S,W
2002,II,Furcifer antimena,Reptilia,US,MG,20,live,T,W
2002,II,Furcifer balteatus,Reptilia,US,MG,20,live,T,W
2002,II,Furcifer campani,Reptilia,US,MG,20,live,T,W
2002,II,Furcifer cephalolepis,Reptilia,FR,KM,,live,T,W
2002,II,Furcifer cephalolepis,Reptilia,SI,KM,20,live,T,W
2002,II,Furcifer cephalolepis,Reptilia,US,KH,,live,T,W
2002,II,Furcifer cephalolepis,Reptilia,US,KM,,live,T,I
2002,II,Furcifer cephalolepis,Reptilia,US,KM,500,live,T,W
2002,II,Furcifer labordi,Reptilia,US,MG,20,live,T,W
2002,II,Furcifer lateralis,Reptilia,CA,MG,49,live,T,W
2002,II,Furcifer lateralis,Reptilia,CH,MG,16,live,T,W
2002,II,Furcifer lateralis,Reptilia,DE,MG,71,live,T,W
2002,II,Furcifer lateralis,Reptilia,FR,MG,,live,T,R
2002,II,Furcifer lateralis,Reptilia,FR,MG,20,live,T,W
2002,II,Furcifer lateralis,Reptilia,GB,MG,122,live,T,W
2002,II,Furcifer lateralis,Reptilia,HK,MG,80,live,T,W
2002,II,Furcifer lateralis,Reptilia,JP,ID,100,live,T,C
2002,II,Furcifer lateralis,Reptilia,JP,ID,,live,T,C
2002,II,Furcifer lateralis,Reptilia,JP,MG,,live,T,R
2002,II,Furcifer lateralis,Reptilia,JP,MG,453,live,T,W
2002,II,Furcifer lateralis,Reptilia,NL,MG,26,live,T,W
2002,II,Furcifer lateralis,Reptilia,SV,MG,190,live,T,W
2002,II,Furcifer lateralis,Reptilia,TH,MG,45,live,T,W
2002,II,Furcifer lateralis,Reptilia,US,MG,1,bodies,S,W
2002,II,Furcifer lateralis,Reptilia,US,MG,75,live,T,R
2002,II,Furcifer lateralis,Reptilia,US,MG,815,live,T,W
2002,II,Furcifer lateralis,Reptilia,US,MG,,specimens,S,W
2002,II,Furcifer minor,Reptilia,JP,MG,,live,T,R
2002,II,Furcifer oustaleti,Reptilia,CA,MG,5,live,T,W
2002,II,Furcifer oustaleti,Reptilia,DE,MG,147,live,T,W
2002,II,Furcifer oustaleti,Reptilia,FR,MG,,live,T,R
2002,II,Furcifer oustaleti,Reptilia,FR,MG,20,live,T,W
2002,II,Furcifer oustaleti,Reptilia,GB,MG,10,live,T,W
2002,II,Furcifer oustaleti,Reptilia,GT,US,,live,T,C
2002,II,Furcifer oustaleti,Reptilia,HK,MG,40,live,T,W
2002,II,Furcifer oustaleti,Reptilia,JP,MG,,live,T,R
2002,II,Furcifer oustaleti,Reptilia,JP,MG,490,live,T,W
2002,II,Furcifer oustaleti,Reptilia,NL,MG,8,live,T,W
2002,II,Furcifer oustaleti,Reptilia,SV,MG,156,live,T,W
2002,II,Furcifer oustaleti,Reptilia,TH,MG,85,live,T,W
2002,II,Furcifer oustaleti,Reptilia,US,GQ,,live,T,I
2002,II,Furcifer oustaleti,Reptilia,US,GQ,,live,T,W
2002,II,Furcifer oustaleti,Reptilia,US,MG,7,bodies,S,W
2002,II,Furcifer oustaleti,Reptilia,US,MG,40,live,T,R
2002,II,Furcifer oustaleti,Reptilia,US,MG,755,live,T,W
2002,II,Furcifer oustaleti,Reptilia,US,MG,0.5,specimens,S,W
2002,II,Furcifer oustaleti,Reptilia,US,MG,,specimens,S,W
2002,II,Furcifer pardalis,Reptilia,AE,UA,40,live,T,C
2002,II,Furcifer pardalis,Reptilia,BE,UA,6,live,T,C
2002,II,Furcifer pardalis,Reptilia,CA,MG,12,live,T,W
2002,II,Furcifer pardalis,Reptilia,CH,DE,1,live,P,W
2002,II,Furcifer pardalis,Reptilia,CH,MG,18,live,T,W
2002,II,Furcifer pardalis,Reptilia,DE,CH,2,live,,C
2002,II,Furcifer pardalis,Reptilia,DE,ID,100,live,T,C
2002,II,Furcifer pardalis,Reptilia,DE,MG,135,live,T,W
2002,II,Furcifer pardalis,Reptilia,DE,UA,50,live,T,C
2002,II,Furcifer pardalis,Reptilia,DE,US,3,live,T,C
2002,II,Furcifer pardalis,Reptilia,ES,UA,,live,T,C
2002,II,Furcifer pardalis,Reptilia,FR,UA,90,live,T,C
2002,II,Furcifer pardalis,Reptilia,GB,MG,124,live,T,W
2002,II,Furcifer pardalis,Reptilia,GB,MG,,live,,I
2002,II,Furcifer pardalis,Reptilia,HK,CA,50,live,T,C
2002,II,Furcifer pardalis,Reptilia,HK,MG,80,live,T,W
2002,II,Furcifer pardalis,Reptilia,HK,US,50,live,T,F
2002,II,Furcifer pardalis,Reptilia,ID,XX,,live,T,C
2002,II,Furcifer pardalis,Reptilia,IT,UA,50,live,T,C
2002,II,Furcifer pardalis,Reptilia,JP,CA,,live,T,C
2002,II,Furcifer pardalis,Reptilia,JP,CA,83,live,T,C
2002,II,Furcifer pardalis,Reptilia,JP,ID,400,live,T,C
2002,II,Furcifer pardalis,Reptilia,JP,ID,100,live,T,F
2002,II,Furcifer pardalis,Reptilia,JP,ID,,live,T,C
2002,II,Furcifer pardalis,Reptilia,JP,MG,,live,T,R
2002,II,Furcifer pardalis,Reptilia,JP,MG,320,live,T,W
2002,II,Furcifer pardalis,Reptilia,JP,UA,240,live,T,C
2002,II,Furcifer pardalis,Reptilia,JP,US,1,live,T,C
2002,II,Furcifer pardalis,Reptilia,JP,US,51,live,T,W
2002,II,Furcifer pardalis,Reptilia,MY,CA,,live,T,C
2002,II,Furcifer pardalis,Reptilia,MY,US,1,live,T,C
2002,II,Furcifer pardalis,Reptilia,NL,MG,20,live,T,W
2002,II,Furcifer pardalis,Reptilia,PT,US,4,live,T,C
2002,II,Furcifer pardalis,Reptilia,SE,UA,100,live,T,C
2002,II,Furcifer pardalis,Reptilia,SK,CA,1,live,P,C
2002,II,Furcifer pardalis,Reptilia,SV,MG,202,live,T,W
2002,II,Furcifer pardalis,Reptilia,SV,US,65,live,T,R
2002,II,Furcifer pardalis,Reptilia,TH,MG,35,live,T,W
2002,II,Furcifer pardalis,Reptilia,TW,CA,14,live,T,C
2002,II,Furcifer pardalis,Reptilia,US,CA,,live,T,C
2002,II,Furcifer pardalis,Reptilia,US,CA,50,live,P,C
2002,II,Furcifer pardalis,Reptilia,US,CA,223,live,T,C
2002,II,Furcifer pardalis,Reptilia,US,ID,173,live,T,C
2002,II,Furcifer pardalis,Reptilia,US,MG,475,live,T,R
2002,II,Furcifer pardalis,Reptilia,US,MG,910,live,T,W
2002,II,Furcifer pardalis,Reptilia,US,UA,80,live,T,C
2002,II,Furcifer petteri,Reptilia,US,KM,,live,T,W
2002,II,Furcifer polleni,Reptilia,FR,KM,,live,T,W
2002,II,Furcifer rhinoceratus,Reptilia,JP,US,15,live,T,W
2002,II,Furcifer verrucosus,Reptilia,CA,MG,5,live,T,W
2002,II,Furcifer verrucosus,Reptilia,CH,MG,2,live,T,W
2002,II,Furcifer verrucosus,Reptilia,DE,MG,151,live,T,W
2002,II,Furcifer verrucosus,Reptilia,FR,MG,,live,T,R
2002,II,Furcifer verrucosus,Reptilia,FR,MG,20,live,T,W
2002,II,Furcifer verrucosus,Reptilia,GB,MG,56,live,T,W
2002,II,Furcifer verrucosus,Reptilia,HK,MG,40,live,T,W
2002,II,Furcifer verrucosus,Reptilia,JP,MG,465,live,T,W
2002,II,Furcifer verrucosus,Reptilia,SV,MG,120,live,T,W
2002,II,Furcifer verrucosus,Reptilia,TH,MG,115,live,T,W
2002,II,Furcifer verrucosus,Reptilia,US,MG,36,live,T,R
2002,II,Furcifer verrucosus,Reptilia,US,MG,728,live,T,W
2002,II,Furcifer willsii,Reptilia,US,MG,50,live,T,W
2002,II,Kinyongia adolfifriderici,Reptilia,US,MZ,,live,T,W
2002,II,Kinyongia adolfifriderici,Reptilia,US,UG,165,live,T,W
2002,II,Kinyongia fischeri,Reptilia,BD,TZ,2,live,T,W
2002,II,Kinyongia fischeri,Reptilia,BE,TZ,107,live,T,W
2002,II,Kinyongia fischeri,Reptilia,CA,TZ,263,live,T,W
2002,II,Kinyongia fischeri,Reptilia,CA,US,2,live,T,W
