Year,App,Taxon,Class,Importer,Exporter,Exporter_reported_quantity,Term,Purpose,Source
2000,II,Mormodes spp.,,AU,US,,live,T,A
2000,II,Mormodes spp.,,BE,EC,,live,T,A
2000,II,Mormodes spp.,,CO,PA,,live,T,A
2000,II,Mormodes spp.,,CZ,PE,,live,T,A
2000,II,Mormodes spp.,,DE,BR,1,live,T,A
2000,II,Mormodes spp.,,DE,MX,,live,T,A
2000,II,Mormodes spp.,,DE,PA,,live,T,A
2000,II,Mormodes spp.,,DE,VE,,live,T,A
2000,II,Mormodes spp.,,GB,BR,20,live,T,A
2000,II,Mormodes spp.,,IE,BZ,1,live,S,W
2000,II,Mormodes spp.,,JP,BR,40,live,T,A
2000,II,Mormodes spp.,,JP,TW,,live,,A
2000,II,Mormodes spp.,,PA,CO,10,live,T,A
2000,II,Mormodes spp.,,SK,NI,,live,G,W
2000,II,Mormodes spp.,,US,BR,57,live,T,A
2000,II,Mormodes spp.,,US,BZ,50,live,T,W
2000,II,Mormodes spp.,,US,CO,57,live,T,A
2000,II,Mormodes andreettae,,BE,EC,,live,T,A
2000,II,Mormodes andreettae,,GB,EC,,live,T,A
2000,II,Mormodes andreettae,,JP,EC,,live,T,A
2000,II,Mormodes andreettae,,JP,US,,live,T,A
2000,II,Mormodes hookeri,,CO,PA,,live,T,A
2000,II,Mormodes hookeri,,JP,PA,,live,,A
2000,II,Mormodes hookeri,,PA,CO,10,live,T,A
2000,II,Mormodes lineata,,CA,MX,5,live,T,A
2000,II,Mormodes lineata,,CH,MX,1,live,T,A
2000,II,Mormodes luxata,,GB,MX,15,live,T,A
2000,II,Mormodes luxata,,US,MX,60,live,T,A
2000,II,Mormodes maculata,,CA,MX,2,live,T,A
2000,II,Mormodes maculata,,CH,MX,1,live,T,A
2000,II,Mormodes tezontle,,DE,MX,25,live,T,A
2000,II,Mormodes tezontle,,GB,MX,25,live,T,A
2000,II,Mormodes tezontle,,US,MX,90,live,T,A
2000,II,Mormolyca ringens,,CA,MX,2,live,T,A
2000,II,Mormolyca ringens,,CN,MX,10,live,T,A
2000,II,Mormolyca ringens,,US,BZ,12,live,T,W
2000,II,Myoxanthus spp.,,BE,EC,,live,T,A
2000,II,Myoxanthus spp.,,US,CO,11,live,T,A
2000,II,Myrmecophila spp.,,DE,VE,,live,T,A
2000,II,Myrmecophila grandiflora,,BS,JM,,live,P,A
2000,II,Myrmecophila grandiflora,,ES,AU,2,live,T,A
2000,II,Myrmecophila grandiflora,,HK,TH,5,live,,A
2000,II,Myrmecophila grandiflora,,TH,AU,,live,,A
2000,II,Myrmecophila grandiflora,,US,BR,10,live,T,A
2000,II,Myrmecophila grandiflora,,US,BZ,758,live,T,W
2000,II,Myrmecophila grandiflora,,US,MX,20,live,T,A
2000,II,Myrmecophila humboldtii,,BS,JM,,live,P,A
2000,II,Myrmecophila humboldtii,,ES,AU,2,live,T,A
2000,II,Myrmecophila humboldtii,,HK,TH,5,live,,A
2000,II,Myrmecophila humboldtii,,TH,AU,,live,,A
2000,II,Myrmecophila humboldtii,,US,BR,10,live,T,A
2000,II,Myrmecophila humboldtii,,US,BZ,758,live,T,W
2000,II,Myrmecophila humboldtii,,US,MX,20,live,T,A
2000,II,Myrmecophila thomsoniana,,JP,TW,,live,,A
2000,II,Myrmecophila thomsoniana,,JP,US,,live,T,A
2000,II,Myrmecophila tibicinis,,BS,JM,,live,P,A
2000,II,Myrmecophila tibicinis,,CA,MX,1,live,T,A
2000,II,Myrmecophila tibicinis,,ES,AU,2,live,T,A
2000,II,Myrmecophila tibicinis,,HK,TH,5,live,,A
2000,II,Myrmecophila tibicinis,,TH,AU,,live,,A
2000,II,Myrmecophila tibicinis,,US,BR,10,live,T,A
2000,II,Myrmecophila tibicinis,,US,BZ,758,live,T,W
2000,II,Myrmecophila tibicinis,,US,MX,20,live,T,A
2000,II,Mystacidium capense,,AU,US,,live,T,A
2000,II,Mystacidium capense,,DE,NZ,,live,T,A
2000,II,Mystacidium capense,,US,AU,1,live,T,A
2000,II,Nageliella spp.,,GB,MX,15,live,T,A
2000,II,Nageliella purpurea,,CA,MX,2,live,T,A
2000,II,Nageliella purpurea,,DE,MX,20,live,T,A
2000,II,Nageliella purpurea,,GB,MX,15,live,T,A
2000,II,Nageliella purpurea,,HK,TH,1,live,,A
2000,II,Nageliella purpurea,,NO,MX,2,live,T,A
2000,II,Nageliella purpurea,,US,MX,100,live,T,A
2000,II,Neobathiea spp.,,AU,TW,,live,T,A
2000,II,Neobathiea spp.,,AU,US,,live,T,A
2000,II,Neobathiea spp.,,BE,MG,10,live,Q,W
2000,II,Neobathiea spp.,,BE,MG,,live,T,A
2000,II,Neobathiea spp.,,CH,MG,5,live,P,W
2000,II,Neobathiea spp.,,CH,MG,,live,,W
2000,II,Neobathiea spp.,,CH,TH,11,live,,A
2000,II,Neobathiea spp.,,FR,MG,2,live,P,A
2000,II,Neobathiea spp.,,FR,MG,4,live,P,W
2000,II,Neobathiea spp.,,IT,MG,1,live,T,W
2000,II,Neobathiea spp.,,JP,MG,9,live,P,A
2000,II,Neobathiea spp.,,JP,MG,,live,P,W
2000,II,Neobathiea spp.,,JP,TH,42,live,,A
2000,II,Neobathiea spp.,,TW,AU,1,live,T,A
2000,II,Neobathiea spp.,,US,AU,2,live,T,A
2000,II,Neobathiea spp.,,US,MG,7,live,T,W
2000,II,Neobathiea spp.,,ZA,MG,3,live,P,W
2000,II,Neocogniauxia hexaptera,,JP,US,,live,B,A
2000,II,Neodryas spp.,,CA,PE,,live,T,A
2000,II,Neofinetia spp.,,CA,TH,,live,T,A
2000,II,Neofinetia spp.,,CZ,TH,,live,T,A
2000,II,Neofinetia spp.,,ES,TH,,live,T,A
2000,II,Neofinetia spp.,,GB,US,,live,T,A
2000,II,Neofinetia spp.,,SK,NI,,live,G,W
2000,II,Neofinetia spp.,,US,KR,200,live,T,A
2000,II,Neofinetia falcata,,BS,TH,,live,P,A
2000,II,Neofinetia falcata,,BS,TH,4,live,,A
2000,II,Neofinetia falcata,,CA,TH,1,live,,A
2000,II,Neofinetia falcata,,CH,BE,1,live,T,A
2000,II,Neofinetia falcata,,CH,FR,,live,,A
2000,II,Neofinetia falcata,,CH,TH,2,live,,A
2000,II,Neofinetia falcata,,CN,TH,30,live,,A
2000,II,Neofinetia falcata,,CZ,TH,,live,B,A
2000,II,Neofinetia falcata,,CZ,TH,,live,T,A
2000,II,Neofinetia falcata,,CZ,TH,4,live,,A
2000,II,Neofinetia falcata,,DE,TH,,live,T,A
2000,II,Neofinetia falcata,,DE,TH,65,live,,A
2000,II,Neofinetia falcata,,ES,TH,,live,T,A
2000,II,Neofinetia falcata,,ES,TH,14,live,,A
2000,II,Neofinetia falcata,,GB,US,,live,T,A
2000,II,Neofinetia falcata,,HK,TH,225,live,,A
2000,II,Neofinetia falcata,,JP,KR,2000,live,T,A
2000,II,Neofinetia falcata,,JP,TH,1,live,,A
2000,II,Neofinetia falcata,,JP,TW,,live,,A
2000,II,Neofinetia falcata,,KR,JP,6450,live,T,A
2000,II,Neofinetia falcata,,LK,TH,1,live,,A
2000,II,Neofinetia falcata,,MY,TH,1,live,,A
2000,II,Neofinetia falcata,,PR,TH,5,live,,A
2000,II,Neofinetia falcata,,TW,TH,2050,live,,A
2000,II,Neofinetia falcata,,US,JP,19,live,T,A
2000,II,Neofinetia falcata,,US,TH,72,live,,A
2000,II,Neofinetia falcata,,ZA,TH,2,live,,A
2000,II,Neofinetia falcatum,,JP,KR,4500,live,T,A
2000,II,Neomoorea spp.,,US,CO,19,live,T,A
2000,II,Nephelaphyllum spp.,,US,IN,,live,T,I
2000,II,Nephelaphyllum pulchrum,,DE,ID,50,live,T,A
2000,II,Nephelaphyllum pulchrum,,FR,VN,20,live,T,W
2000,II,Nephelaphyllum pulchrum,,JP,MY,10,live,T,A
2000,II,Nephelaphyllum pulchrum,,US,ID,15,live,T,A
2000,II,Nephelaphyllum tenuiflorum,,FR,VN,20,live,T,W
2000,II,Nervilia spp.,,CH,MG,1,live,P,W
2000,II,Nervilia spp.,,CH,MG,,live,,W
2000,II,Nervilia spp.,,DE,BR,,live,T,A
2000,II,Nervilia spp.,,DE,ID,,live,T,A
2000,II,Nervilia spp.,,JP,MG,10,live,P,W
2000,II,Nervilia spp.,,JP,MG,4,live,T,W
2000,II,Nervilia plicata,,DE,ID,25,live,T,A
2000,II,Nidema boothii,,CA,MX,1,live,T,A
2000,II,Nidema boothii,,FR,MX,1,live,T,A
2000,II,Nidema boothii,,SK,NI,,live,G,W
2000,II,Nidema boothii,,US,BZ,175,live,T,W
2000,II,Notylia spp.,,CA,MX,3,live,T,A
2000,II,Notylia spp.,,DE,BR,,live,T,A
2000,II,Notylia spp.,,DE,CO,,live,T,A
2000,II,Notylia spp.,,DE,VE,,live,T,A
2000,II,Notylia spp.,,GB,BR,2,live,T,A
2000,II,Notylia spp.,,GB,US,,live,T,A
2000,II,Notylia spp.,,IE,BZ,1,live,S,W
2000,II,Notylia spp.,,JP,CO,5,live,T,A
2000,II,Notylia spp.,,US,BZ,468,live,T,W
2000,II,Notylia spp.,,US,CO,3,live,T,A
2000,II,Notylia spp.,,US,PA,,live,P,W
2000,II,Oberonia spp.,,DE,ID,100,live,T,A
2000,II,Oberonia spp.,,DE,VN,90,live,T,W
2000,II,Oberonia spp.,,JP,VN,30,live,T,W
2000,II,Oberonia disticha,,CH,MG,2,live,T,W
2000,II,Oberonia iridifolia,,JP,PH,,live,T,A
2000,II,Oberonia langbianensis,,DE,VN,30,live,T,W
2000,II,Octomeria spp.,,AU,BR,20,live,T,A
2000,II,Octomeria spp.,,CH,BR,1,live,T,A
2000,II,Octomeria spp.,,DE,BR,10,live,T,A
2000,II,Octomeria spp.,,US,BR,1,live,T,A
2000,II,Octomeria spp.,,US,CO,1,live,T,A
2000,II,Octomeria spp.,,US,TT,1,live,P,A
2000,II,Odontoglossum spp.,,AU,CO,10,live,T,A
2000,II,Odontoglossum spp.,,BE,EC,,live,T,A
2000,II,Odontoglossum spp.,,BE,PE,,live,T,A
2000,II,Odontoglossum spp.,,BN,MY,10,live,T,A
2000,II,Odontoglossum spp.,,BS,US,,live,P,A
2000,II,Odontoglossum spp.,,CA,MY,1,live,T,A
2000,II,Odontoglossum spp.,,CA,PE,,live,T,A
2000,II,Odontoglossum spp.,,CH,CO,,live,,A
2000,II,Odontoglossum spp.,,CH,FR,,live,,A
2000,II,Odontoglossum spp.,,CO,EC,,live,T,A
2000,II,Odontoglossum spp.,,CO,PE,,live,T,A
2000,II,Odontoglossum spp.,,DE,CO,59,live,T,A
2000,II,Odontoglossum spp.,,DE,PA,,live,T,A
2000,II,Odontoglossum spp.,,DE,PE,,live,T,A
2000,II,Odontoglossum spp.,,DE,VE,,live,T,A
2000,II,Odontoglossum spp.,,EC,CO,37,live,T,A
2000,II,Odontoglossum spp.,,GB,AU,1030,live,T,A
2000,II,Odontoglossum spp.,,GB,CO,9,live,T,A
2000,II,Odontoglossum spp.,,GB,EC,,live,T,A
2000,II,Odontoglossum spp.,,GB,JE,,live,T,A
2000,II,Odontoglossum spp.,,GB,US,,live,T,A
2000,II,Odontoglossum spp.,,GB,US,,live,T,A
2000,II,Odontoglossum spp.,,JE,GB,,live,P,A
2000,II,Odontoglossum spp.,,JP,CO,31,live,T,A
2000,II,Odontoglossum spp.,,JP,EC,,live,T,A
2000,II,Odontoglossum spp.,,JP,LK,32000,live,T,A
2000,II,Odontoglossum spp.,,JP,LK,5000,live,T,A
2000,II,Odontoglossum spp.,,JP,US,,live,B,A
2000,II,Odontoglossum spp.,,NL,PE,,live,T,A
2000,II,Odontoglossum spp.,,NL,US,,live,T,A
2000,II,Odontoglossum spp.,,PA,CO,1,live,T,A
2000,II,Odontoglossum spp.,,PT,BR,1,live,T,A
2000,II,Odontoglossum spp.,,TR,BE,2,live,T,A
2000,II,Odontoglossum spp.,,US,AU,32,live,T,A
2000,II,Odontoglossum spp.,,US,BZ,1,live,P,A
2000,II,Odontoglossum spp.,,US,CA,1088,live,T,A
2000,II,Odontoglossum spp.,,US,CO,65,live,T,A
2000,II,Odontoglossum spp.,,US,MX,,live,T,I
2000,II,Odontoglossum spp.,,VE,CO,50,live,T,A
2000,II,Odontoglossum epidendroides,,BE,EC,,live,T,A
2000,II,Odontoglossum epidendroides,,GB,EC,,live,T,A
2000,II,Odontoglossum epidendroides,,JP,EC,,live,T,A
2000,II,Odontoglossum funis,,GB,EC,,live,T,A
2000,II,Odontoglossum hallii,,BE,EC,,live,T,A
2000,II,Odontoglossum hallii,,CO,PA,,live,T,A
2000,II,Odontoglossum hallii,,GB,EC,,live,T,A
2000,II,Odontoglossum hallii,,GB,US,,live,T,A
2000,II,Odontoglossum hallii,,JP,EC,,live,T,A
2000,II,Odontoglossum hallii,,PA,CO,10,live,T,A
2000,II,Odontoglossum harryanum,,BE,EC,,live,T,A
2000,II,Odontoglossum harryanum,,BE,PE,,live,T,A
2000,II,Odontoglossum harryanum,,DE,CO,1,live,T,A
2000,II,Odontoglossum harryanum,,DE,PE,,live,T,A
2000,II,Odontoglossum harryanum,,GB,EC,,live,T,A
2000,II,Odontoglossum harryanum,,GB,US,,live,T,A
2000,II,Odontoglossum harryanum,,JP,CO,7,live,T,A
2000,II,Odontoglossum harryanum,,JP,EC,,live,T,A
2000,II,Odontoglossum harryanum,,JP,NZ,,live,,A
2000,II,Odontoglossum harryanum,,US,CO,4,live,T,A
2000,II,Oeceoclades spp.,,CH,MG,5,live,P,W
2000,II,Oeceoclades spp.,,CH,MG,2,live,T,W
2000,II,Oeceoclades spp.,,CH,MG,,live,,W
2000,II,Oeceoclades spp.,,DE,CH,,live,T,A
2000,II,Oeceoclades spp.,,DE,CH,20,live,,A
2000,II,Oeceoclades spp.,,DE,MG,10,live,P,W
2000,II,Oeceoclades spp.,,FR,MG,5,live,P,W
2000,II,Oeceoclades spp.,,GB,CH,160,live,,A
2000,II,Oeceoclades spp.,,GB,US,,live,T,A
2000,II,Oeceoclades spp.,,PT,CH,30,live,,A
2000,II,Oeceoclades spp.,,US,AU,5,live,T,A
2000,II,Oeceoclades spp.,,US,CH,470,live,,A
2000,II,Oeceoclades maculata,,BE,EC,,live,T,A
2000,II,Oeceoclades maculata,,GB,BR,1,live,T,A
2000,II,Oeceoclades maculata,,HK,TH,2,live,,A
2000,II,Oeceoclades maculata,,US,BZ,83,live,T,W
2000,II,Oeceoclades maculata,,US,JM,,live,T,W
2000,II,Oeceoclades maculata,,US,PY,2,live,T,A
2000,II,Oeonia spp.,,AU,TW,,live,T,A
2000,II,Oeonia spp.,,BE,MG,30,live,Q,W
2000,II,Oeonia spp.,,BE,MG,,live,T,A
2000,II,Oeonia spp.,,DE,MG,24,live,T,A
2000,II,Oeonia spp.,,FR,MG,8,live,P,W
2000,II,Oeonia spp.,,FR,MG,1,live,T,A
2000,II,Oeonia spp.,,IT,MG,2,live,T,W
2000,II,Oeonia spp.,,JP,MG,6,live,P,A
2000,II,Oeonia spp.,,JP,MG,1,live,P,W
2000,II,Oeonia spp.,,TW,AU,4,live,T,A
2000,II,Oeonia spp.,,US,MG,6,live,T,W
2000,II,Oeonia spp.,,ZA,MG,1,live,P,W
2000,II,Oeoniella spp.,,GB,MU,5,specimens,S,W
2000,II,Oeoniella polystachys,,BE,MG,,live,T,A
2000,II,Oeoniella polystachys,,CH,FR,,live,,A
2000,II,Oeoniella polystachys,,IT,MG,1,live,T,W
2000,II,Oeoniella polystachys,,JP,MG,,live,P,W
2000,II,Oeoniella polystachys,,JP,NZ,,live,,A
2000,II,Oeoniella polystachys,,US,MG,2,live,T,W
2000,II,Oerstedella spp.,,CO,PA,,live,T,A
2000,II,Oerstedella spp.,,DE,PA,,live,T,A
2000,II,Oerstedella spp.,,JP,GT,1,live,T,A
2000,II,Oerstedella spp.,,PA,CO,20,live,T,A
2000,II,Oerstedella spp.,,US,PA,,live,P,W
2000,II,Oerstedella caligaria,,JP,PA,,live,,A
2000,II,Oerstedella centradenia,,GB,US,,live,T,A
2000,II,Oerstedella centradenia,,HK,TH,3,live,,A
2000,II,Oerstedella centradenia,,JP,US,,live,B,A
2000,II,Oerstedella endresii,,GB,US,,live,T,A
2000,II,Oerstedella endresii,,JP,US,,live,B,A
2000,II,Oerstedella endresii,,PA,CO,5,live,T,A
2000,II,Oerstedella pajitense,,CO,PA,,live,T,A
2000,II,Oerstedella pajitense,,JP,PA,,live,,A
2000,II,Oerstedella pajitense,,PA,CO,10,live,T,A
2000,II,Oerstedella wallisii,,CH,CO,1,live,T,A
2000,II,Oerstedella wallisii,,CH,CO,,live,,A
2000,II,Oerstedella wallisii,,JP,PA,,live,,A
2000,II,Oerstedella wallisii,,PA,CO,1,live,T,A
2000,II,Oerstedella wallisii,,US,CO,7,live,T,A
2000,II,Oncidium spp.,,AN,BR,15,live,T,A
2000,II,Oncidium spp.,,AN,TH,5,live,,A
2000,II,Oncidium spp.,,AR,BR,100,live,T,A
2000,II,Oncidium spp.,,AT,BR,1,live,T,A
2000,II,Oncidium spp.,,AU,BR,60,live,T,A
2000,II,Oncidium spp.,,AU,CA,,live,T,A
2000,II,Oncidium spp.,,AU,CO,5,live,T,A
2000,II,Oncidium spp.,,AU,GB,,live,T,A
2000,II,Oncidium spp.,,BB,TH,,live,P,A
2000,II,Oncidium spp.,,BE,EC,,live,T,A
2000,II,Oncidium spp.,,BE,PE,,live,T,A
2000,II,Oncidium spp.,,BE,TH,,live,P,A
2000,II,Oncidium spp.,,BE,TH,,live,T,A
2000,II,Oncidium spp.,,BM,BR,6,live,T,A
2000,II,Oncidium spp.,,BN,MY,250,live,T,A
2000,II,Oncidium spp.,,BR,MX,5,live,T,A
2000,II,Oncidium spp.,,BS,AU,,live,P,A
2000,II,Oncidium spp.,,BS,AU,1,live,T,A
2000,II,Oncidium spp.,,BS,JM,,live,P,A
2000,II,Oncidium spp.,,BS,TH,,live,P,A
2000,II,Oncidium spp.,,BS,TH,,live,T,A
2000,II,Oncidium spp.,,BS,TH,1,live,,A
2000,II,Oncidium spp.,,BS,US,,live,P,A
2000,II,Oncidium spp.,,BS,US,,live,T,A
2000,II,Oncidium spp.,,CA,AU,5,live,T,A
2000,II,Oncidium spp.,,CA,BR,18,live,T,A
2000,II,Oncidium spp.,,CA,KR,,live,T,A
2000,II,Oncidium spp.,,CA,LK,2,live,T,A
2000,II,Oncidium spp.,,CA,MU,,live,T,A
2000,II,Oncidium spp.,,CA,MX,47,live,T,A
2000,II,Oncidium spp.,,CA,MY,3,live,T,A
2000,II,Oncidium spp.,,CA,PE,,live,T,A
2000,II,Oncidium spp.,,CA,TH,,live,T,A
2000,II,Oncidium spp.,,CA,TT,6,live,P,A
2000,II,Oncidium spp.,,CA,TW,,live,,A
2000,II,Oncidium spp.,,CA,US,,live,T,A
2000,II,Oncidium spp.,,CH,AT,1483,live,T,A
2000,II,Oncidium spp.,,CH,BE,533,live,T,A
2000,II,Oncidium spp.,,CH,BR,19,live,T,A
2000,II,Oncidium spp.,,CH,BR,,live,,A
2000,II,Oncidium spp.,,CH,CO,1,live,T,A
2000,II,Oncidium spp.,,CH,CO,,live,,A
2000,II,Oncidium spp.,,CH,FR,,live,,A
2000,II,Oncidium spp.,,CH,MU,3,live,P,A
2000,II,Oncidium spp.,,CH,MX,14,live,T,A
2000,II,Oncidium spp.,,CH,TW,,live,,A
2000,II,Oncidium spp.,,CL,BR,1,live,T,A
2000,II,Oncidium spp.,,CN,KR,35900,live,T,A
2000,II,Oncidium spp.,,CN,MX,20,live,T,A
2000,II,Oncidium spp.,,CN,TH,,live,T,A
2000,II,Oncidium spp.,,CO,BR,2,live,T,A
2000,II,Oncidium spp.,,CO,PA,,live,T,A
2000,II,Oncidium spp.,,CO,TH,,live,T,A
2000,II,Oncidium spp.,,CO,TW,,live,T,A
2000,II,Oncidium spp.,,CR,JM,,live,T,A
2000,II,Oncidium spp.,,CR,TW,,live,T,A
2000,II,Oncidium spp.,,CZ,BO,,live,,I
2000,II,Oncidium spp.,,CZ,DE,,live,G,A
2000,II,Oncidium spp.,,CZ,DE,1,live,T,A
2000,II,Oncidium spp.,,CZ,PE,,live,T,A
2000,II,Oncidium spp.,,CZ,TH,,live,G,A
2000,II,Oncidium spp.,,CZ,TH,,live,T,A
2000,II,Oncidium spp.,,DE,AU,,live,P,A
2000,II,Oncidium spp.,,DE,AU,10,live,T,A
2000,II,Oncidium spp.,,DE,BR,187,live,T,A
2000,II,Oncidium spp.,,DE,CH,,live,T,A
2000,II,Oncidium spp.,,DE,CO,37,live,T,A
2000,II,Oncidium spp.,,DE,LK,8,live,T,A
2000,II,Oncidium spp.,,DE,NZ,,live,T,A
2000,II,Oncidium spp.,,DE,PA,,live,T,A
2000,II,Oncidium spp.,,DE,PE,,live,T,A
2000,II,Oncidium spp.,,DE,TH,,live,P,A
2000,II,Oncidium spp.,,DE,TH,,live,T,A
2000,II,Oncidium spp.,,DE,TT,1,live,P,A
2000,II,Oncidium spp.,,DE,TW,,live,T,A
2000,II,Oncidium spp.,,DE,US,,live,T,A
2000,II,Oncidium spp.,,DE,VE,,live,T,A
2000,II,Oncidium spp.,,DK,MY,40,live,T,A
2000,II,Oncidium spp.,,DO,TH,,live,T,A
2000,II,Oncidium spp.,,EC,BR,30,live,T,A
2000,II,Oncidium spp.,,EC,CO,4,live,T,A
2000,II,Oncidium spp.,,ES,MX,6,live,T,A
2000,II,Oncidium spp.,,ES,TH,,live,T,A
2000,II,Oncidium spp.,,FJ,AU,3,live,T,A
2000,II,Oncidium spp.,,FR,BR,3,live,T,A
2000,II,Oncidium spp.,,FR,MX,3,live,T,A
2000,II,Oncidium spp.,,FR,MY,27,live,T,A
2000,II,Oncidium spp.,,FR,TW,,live,T,A
2000,II,Oncidium spp.,,GB,AU,180,live,T,A
2000,II,Oncidium spp.,,GB,BR,92,live,T,A
2000,II,Oncidium spp.,,GB,BZ,3,dried plants,S,W
2000,II,Oncidium spp.,,GB,CA,2,live,T,A
2000,II,Oncidium spp.,,GB,CO,15,live,T,A
2000,II,Oncidium spp.,,GB,EC,,live,T,A
2000,II,Oncidium spp.,,GB,MX,50,live,T,A
2000,II,Oncidium spp.,,GB,MY,51,live,T,A
2000,II,Oncidium spp.,,GB,TH,,live,T,A
2000,II,Oncidium spp.,,GB,US,,live,T,A
2000,II,Oncidium spp.,,GB,US,,live,T,A
2000,II,Oncidium spp.,,HK,BR,26,live,T,A
2000,II,Oncidium spp.,,HK,KR,250000,live,T,A
2000,II,Oncidium spp.,,HK,MY,10,live,T,A
2000,II,Oncidium spp.,,HK,TH,,live,T,A
2000,II,Oncidium spp.,,HK,TH,122,live,,A
2000,II,Oncidium spp.,,HK,TW,,live,T,A
2000,II,Oncidium spp.,,HT,TH,100,live,,A
2000,II,Oncidium spp.,,ID,AU,20,live,T,A
2000,II,Oncidium spp.,,IL,BE,25,live,T,A
2000,II,Oncidium spp.,,IT,TH,,live,T,A
2000,II,Oncidium spp.,,IT,TW,,live,P,A
2000,II,Oncidium spp.,,JP,BR,494,live,T,A
2000,II,Oncidium spp.,,JP,CO,55,live,T,A
2000,II,Oncidium spp.,,JP,EC,,live,T,A
2000,II,Oncidium spp.,,JP,KR,29040,live,T,A
2000,II,Oncidium spp.,,JP,MY,3641,live,T,A
2000,II,Oncidium spp.,,JP,NZ,,live,,A
2000,II,Oncidium spp.,,JP,PA,,live,,A
2000,II,Oncidium spp.,,JP,TH,10,live,,A
2000,II,Oncidium spp.,,JP,TW,,live,,A
2000,II,Oncidium spp.,,JP,US,,live,T,A
2000,II,Oncidium spp.,,JP,US,,live,T,A
2000,II,Oncidium spp.,,KP,MY,25,live,T,A
2000,II,Oncidium spp.,,LK,TH,,live,T,A
2000,II,Oncidium spp.,,MU,MY,355,live,T,A
2000,II,Oncidium spp.,,NA,ZA,1,live,T,A
2000,II,Oncidium spp.,,NC,AU,4,live,T,A
2000,II,Oncidium spp.,,NC,MY,30,live,T,A
2000,II,Oncidium spp.,,NL,MY,2,live,T,A
2000,II,Oncidium spp.,,NL,TH,,live,T,A
2000,II,Oncidium spp.,,NL,TW,,live,T,A
2000,II,Oncidium spp.,,NL,US,,live,T,A
2000,II,Oncidium spp.,,NO,BE,2,live,T,A
2000,II,Oncidium spp.,,NO,MX,13,live,T,A
2000,II,Oncidium spp.,,NO,MY,16,live,T,A
2000,II,Oncidium spp.,,PA,CO,35,live,T,A
2000,II,Oncidium spp.,,PA,CO,3,live,T,A
2000,II,Oncidium spp.,,PG,AU,40,live,T,A
2000,II,Oncidium spp.,,PG,MY,200,live,T,A
2000,II,Oncidium spp.,,PL,BE,1,live,T,A
2000,II,Oncidium spp.,,PT,BR,1,live,T,A
2000,II,Oncidium spp.,,RE,MY,5200,live,T,A
2000,II,Oncidium spp.,,SC,MY,1,live,T,A
2000,II,Oncidium spp.,,SE,MY,11,live,T,A
2000,II,Oncidium spp.,,SG,MY,23590,live,T,A
2000,II,Oncidium spp.,,SK,NI,,live,G,W
2000,II,Oncidium spp.,,SR,MY,10,live,T,A
2000,II,Oncidium spp.,,SZ,MY,20,live,T,A
2000,II,Oncidium spp.,,TH,LK,100,live,T,A
2000,II,Oncidium spp.,,TR,BE,1,live,T,A
2000,II,Oncidium spp.,,TW,AU,1,live,T,A
2000,II,Oncidium spp.,,TW,BR,2,live,T,A
2000,II,Oncidium spp.,,TW,MY,660,live,T,A
2000,II,Oncidium spp.,,TW,TT,200,live,T,A
2000,II,Oncidium spp.,,US,AU,4,live,T,A
2000,II,Oncidium spp.,,US,BE,1202,live,T,A
2000,II,Oncidium spp.,,US,BR,923,live,T,A
2000,II,Oncidium spp.,,US,BZ,1,live,P,A
2000,II,Oncidium spp.,,US,BZ,811,live,T,W
2000,II,Oncidium spp.,,US,CA,2927,live,T,A
2000,II,Oncidium spp.,,US,CO,132,live,T,A
2000,II,Oncidium spp.,,US,DO,409,live,T,A
2000,II,Oncidium spp.,,US,HK,,live,T,I
2000,II,Oncidium spp.,,US,JM,,live,P,W
2000,II,Oncidium spp.,,US,JM,8,live,T,W
2000,II,Oncidium spp.,,US,KR,38200,live,T,A
2000,II,Oncidium spp.,,US,MX,382,live,T,A
2000,II,Oncidium spp.,,US,MX,,live,T,I
2000,II,Oncidium spp.,,US,MY,334,live,T,A
2000,II,Oncidium spp.,,US,PA,,live,P,W
2000,II,Oncidium spp.,,US,PH,,live,P,I
2000,II,Oncidium spp.,,US,PY,226,live,T,A
2000,II,Oncidium spp.,,US,TT,1,live,P,A
2000,II,Oncidium spp.,,US,TW,,live,P,I
2000,II,Oncidium spp.,,US,VN,,live,P,I
2000,II,Oncidium spp.,,UY,BR,1,live,T,A
2000,II,Oncidium spp.,,VE,BR,86,live,T,A
2000,II,Oncidium spp.,,ZA,AU,5,live,T,A
2000,II,Oncidium spp.,,ZA,MY,10,live,T,A
2000,II,Oncidium baueri,,AN,BR,5,live,T,A
2000,II,Oncidium baueri,,CA,BR,1,live,T,A
2000,II,Oncidium baueri,,CA,PE,,live,T,A
2000,II,Oncidium baueri,,DE,BR,6,live,T,A
2000,II,Oncidium baueri,,DE,PE,,live,T,A
2000,II,Oncidium baueri,,DE,VE,,live,T,A
2000,II,Oncidium baueri,,GB,BR,4,live,T,A
2000,II,Oncidium baueri,,JP,PE,,live,T,A
2000,II,Oncidium baueri,,US,BR,26,live,T,A
2000,II,Oncidium bifolium,,US,PY,22,live,T,A
2000,II,Oncidium brachyandrum,,FR,MX,1,live,T,A
2000,II,Oncidium calochilum,,GB,US,,live,T,A
2000,II,Oncidium cariniferum,,US,PA,,live,P,W
2000,II,Oncidium cheirophorum,,DE,BR,10,live,T,A
2000,II,Oncidium cheirophorum,,SK,NI,,live,G,W
